imu,t_start,t_end,acc_rms,acc_var,gyro_rms,gyro_var,gyro_peak
imu1,149209,149299,9.816660828250367,5.463442957888801e-06,0.05426137334045527,0.00017922517143753336,0.07137616866759837
imu1,149309,149399,9.81320459075969,1.0774387143045383e-06,0.04868511025948499,0.0001700240346081545,0.06964970293296142
imu1,149409,149499,9.806215839378092,4.873833958297907e-06,0.042405323098078096,2.2899592950187284e-05,0.048084293512276124
imu1,149509,149599,9.806976766979197,2.671409047265438e-06,0.040657002993663205,6.925978166194137e-05,0.050842947324886895
imu1,149609,149699,9.81031923543767,2.5172554358189184e-05,0.03269605905430339,5.163209392802287e-05,0.04700212345890242
imu1,149709,149799,9.818210738665215,4.12466277537305e-07,0.04396936595223576,2.763738449847779e-05,0.0502051475944782
imu1,149809,149899,9.813277751427014,1.1524772565798492e-05,0.04962830391559179,0.0001482197196144485,0.0672237061409679
imu1,149909,149999,9.807335357192482,8.723601572557555e-08,0.05636398467278475,6.0958739954616435e-05,0.06771144727816455
imu1,150009,150099,9.808915825002538,4.000401701825446e-06,0.04034682444363737,1.2404335413082295e-05,0.0452406609638569
imu1,150109,150199,9.814685698484416,4.923122519834676e-07,0.042123512308582474,3.200535505449585e-05,0.05220256981181112
imu1,150209,150299,9.813167449256564,1.3949624400101022e-07,0.05528413156884291,1.5111952466321818e-05,0.05932034130343592
imu1,150309,150399,9.810633130689931,1.3034261954711247e-06,0.04382239870663036,3.6971688078124174e-07,0.0452451586987953
imu1,150409,150499,9.813789686225121,6.325408395412471e-07,0.04237524309780491,3.065190428992304e-06,0.04573281930314087
imu1,150509,150599,9.813876569880014,1.952163191202447e-07,0.044148871259461916,2.4042848622281377e-06,0.04625982178121114
imu1,150609,150699,9.809725272425474,2.1313200552488403e-06,0.049360198726811993,1.2312415935191161e-05,0.05341455662718163
imu1,150709,150799,9.811738530578992,3.1134261874047678e-06,0.04729463271143728,1.0500913927696749e-05,0.052878662810603924
imu1,150809,150899,9.816456393394418,6.449548578505803e-07,0.050556658425797006,5.62095337406078e-06,0.05377345955943572
imu1,150909,150999,9.814266962589226,8.571535093978297e-07,0.051556913531593244,2.3825122810619367e-05,0.05569509840267208
imu1,151009,151099,9.812517709448027,6.416311298060335e-07,0.04635969146484735,6.613497289788935e-05,0.06019258473563825
imu1,151109,151199,9.81443838860711,6.511269529937591e-06,0.056705515779777664,2.634120008090329e-05,0.06287318050725345
imu1,151209,151299,9.814897413352584,1.1737443050753726e-05,0.06161066896293453,4.084103387283785e-05,0.06822075623022923
imu1,151309,151399,9.808628731784896,4.574928268129217e-07,0.05745523833438096,1.5497325457867834e-05,0.06537269674495093
imu1,151409,151499,9.805973083373635,1.3379952040103174e-06,0.05700461749401984,3.907212496003216e-05,0.06271935314685541
imu1,151509,151599,9.809422664099975,8.209174251529672e-08,0.04586560789281104,1.968511097008179e-05,0.051730887731856634
imu1,151609,151699,9.808065323019798,4.198729199280162e-06,0.04242792593509627,1.86680310348032e-05,0.050542270188856285
imu1,151709,151799,9.809871197893916,1.3732640481247082e-05,0.04104549574923559,1.7621323523402352e-06,0.042838509869030934
imu1,151809,151899,9.814392397313362,7.792215578051254e-07,0.046896215100759635,6.2773972537881814e-06,0.04926901222379097
imu1,151909,151999,9.811530635056092,6.779733207943808e-06,0.046453224193584386,2.589631199435367e-07,0.04721723236771444
