session_id,sample_idx,dt,imu0_ax,imu0_ay,imu0_az,imu0_gx,imu0_gy,imu0_gz,imu1_ax,imu1_ay,imu1_az,imu1_gx,imu1_gy,imu1_gz,ts,imu0_ax_f,imu0_gx_f,imu0_ay_f,imu0_gy_f,imu0_az_f,imu0_gz_f,imu1_ax_f,imu1_gx_f,imu1_ay_f,imu1_gy_f,imu1_az_f,imu1_gz_f,time_s,knee_angle_imu,thigh_pitch,shank_pitch,imu_squat_id,imu_phase
20260218_175550,1728,0.01,8.743,0.502,5.667,-0.2561304347826087,-0.1803277591973244,0.1831103678929765,-1.889,-9.604,0.842,0.0972173913043478,-0.0081672240802675,-0.0954046822742475,483397,8.816280751505365,-0.2351492952105185,0.8367110070130592,-0.1956513311423203,5.52796832275526,0.1748496038313804,-1.8707073214277568,0.1240631170285243,-9.557449175525788,-0.0361352536669511,0.941324894697012,-0.1110788375426665,17.34,78.8635231981815,90.05824757798054,-11.078229223837972,4.0,descent
20260218_175550,1729,0.01,8.655,0.58,5.503,-0.3041304347826087,-0.1633277591973244,0.2261103678929766,-1.631,-9.558,0.522,0.1202173913043478,-0.0891672240802675,-0.1074046822742474,483407,8.844241898909777,-0.242199989969169,0.8632146221837816,-0.2199787243153161,5.557760269149735,0.2050119412772696,-1.8510446360346968,0.120656936734927,-9.559212869185304,-0.0526333218279654,0.9219807679761586,-0.1188328515559343,17.35,78.73847693862551,90.20537064406705,-11.05615241730746,4.0,descent
20260218_175550,1730,0.01,8.643,0.763,5.258,-0.2721304347826087,-0.2303277591973244,0.2461103678929765,-1.664,-9.473,0.781,0.1252173913043478,-0.1241672240802675,-0.1284046822742474,483417,8.875808420020858,-0.2527101417658454,0.8898608132463183,-0.252566736620562,5.589837296708762,0.2347270441264834,-1.837403212597462,0.1172022744649895,-9.562821975593028,-0.0706738844694676,0.9043918590127094,-0.1272100553972694,17.36,78.61528894573908,90.3522832833708,-11.032427770890123,4.0,descent
20260218_175550,1731,0.01,8.733,0.931,5.415,-0.1861304347826087,-0.3153277591973243,0.2651103678929766,-1.723,-9.515,1.122,0.1012173913043478,-0.0961672240802675,-0.1424046822742475,483427,8.911963097630835,-0.2688365691158111,0.906785668594053,-0.2946379519989537,5.62328855274982,0.2638817481295128,-1.8329291838337047,0.1139947706387603,-9.567016345076825,-0.089268367956841,0.8816805647401422,-0.1361221262341256,17.37,78.49439994500734,90.4969197718608,-11.008680283131854,4.0,descent
20260218_175550,1732,0.01,9.214,1.08,5.921,-0.2051304347826087,-0.3733277591973244,0.2831103678929766,-1.68,-9.613,0.904,0.0872173913043478,-0.0771672240802675,-0.1534046822742475,483437,8.953750616953984,-0.2921511173521286,0.9043434633961156,-0.3465138864746943,5.65612934742162,0.2927076706130704,-1.8398473890702547,0.1111466373328358,-9.570460610026412,-0.10729891763218,0.8478809816307451,-0.1454090026712436,17.38,78.37765383720348,90.63544196753487,-10.986904195261635,4.0,descent
20260218_175550,1733,0.01,9.269,1.32,5.77,-0.3171304347826087,-0.3943277591973244,0.3171103678929766,-1.84,-9.634,1.089,0.1042173913043478,-0.0871672240802675,-0.1654046822742475,483447,9.002227205304047,-0.3234293473501549,0.8745230427991884,-0.4075039195857926,5.685400121956298,0.3217923647813629,-1.8591910097570568,0.1085948291696799,-9.571914934167712,-0.1236048691918658,0.7989168669371648,-0.1548531223826677,17.39,78.2681076716011,90.7626525855264,-10.969239742872494,4.0,descent
20260218_175550,1734,0.01,8.959,1.018,5.582,-0.3841304347826087,-0.3343277591973244,0.3941103678929766,-2.043,-9.663,1.098,0.1132173913043478,-0.0921672240802675,-0.1814046822742475,483457,9.058403047397762,-0.3625284557547888,0.8121996835008443,-0.4758967901013808,5.707420897629455,0.3520481646948663,-1.8907365542302623,0.1061337081123125,-9.570399258910925,-0.1370762068396037,0.7333584527098869,-0.1641928233371322,17.4,78.16962380357393,90.8726330961251,-10.957743100300972,4.0,descent
20260218_175550,1735,0.01,9.355,1.084,5.64,-0.3571304347826087,-0.4513277591973244,0.4161103678929766,-2.014,-9.624,0.681,0.1182173913043478,-0.1461672240802675,-0.1844046822742475,483467,9.123111387378316,-0.4083754670022355,0.7159775290537825,-0.5490650484431899,5.7181529667513225,0.3846385934690406,-1.933121780085896,0.1034666843578804,-9.565320028202226,-0.1467564720089557,0.6528016341756889,-0.1731306122389954,17.41,78.08629992296261,90.95951733872656,-10.95418273831084,4.0,descent
20260218_175550,1736,0.01,9.436,0.786,5.773,-0.3921304347826087,-0.7153277591973244,0.4071103678929766,-2.049,-9.495,0.733,0.1112173913043478,-0.1851672240802675,-0.1654046822742475,483477,9.196764000319234,-0.4590689676022523,0.588452008412896,-0.6236866621095565,5.713615896059334,0.4208640877090018,-1.9840881231571563,0.1002675156297461,-9.55653567736739,-0.1519517811346208,0.5617804189015396,-0.1813355711353097,17.42,78.02183359361229,91.01828261013564,-10.959883796252065,4.0,descent
20260218_175550,1737,0.01,9.15,0.439,5.691,-0.5151304347826087,-0.7223277591973244,0.4641103678929766,-2.082,-9.438,0.443,0.1102173913043478,-0.1921672240802675,-0.1564046822742475,483487,9.27900464850768,-0.5120829698249962,0.4358363311780439,-0.6960718296399288,5.6903141619065885,0.4620131226637082,-2.0407826814352084,0.0962400973933116,-9.544356548614711,-0.1523321761194831,0.4672158003050652,-0.1884436309879797,17.43,77.97894286973396,91.04542740758912,-10.975629722676905,4.0,descent
20260218_175550,1738,0.01,9.176,0.144,5.789,-0.6031304347826086,-0.7253277591973244,0.5081103678929766,-1.996,-9.523,0.246,0.0932173913043478,-0.1831672240802676,-0.1774046822742475,483497,9.368329761956732,-0.5645496297000764,0.2670226405046552,-0.7625606151207807,5.645625600527844,0.5091917016053648,-2.1000739019769754,0.0911668938646283,-9.529495293386429,-0.1480031414090055,0.3774962136187143,-0.1940630054860101,17.44,77.95896243676796,91.03941571889249,-11.001621844339576,4.0,ascent
20260218_175550,1739,0.01,8.944,-0.196,5.555,-0.6781304347826087,-0.8613277591973244,0.5451103678929766,-1.992,-9.577,-0.029,0.0822173913043478,-0.1801672240802675,-0.1914046822742475,483507,9.46179548498938,-0.613585641972869,0.0922581553102776,-0.8199403146715162,5.578097124057047,0.5631506674060768,-2.158863967039723,0.0849399709646823,-9.512992642309651,-0.1395241993452164,0.3013543434492408,-0.1977924195974572,17.45,77.96169767063203,91.0008080463502,-11.037494283017786,4.0,ascent
20260218_175550,1740,0.01,9.279,-0.457,5.617,-0.6931304347826086,-0.9273277591973244,0.5971103678929766,-2.162,-9.446,0.062,0.0822173913043478,-0.1781672240802675,-0.1984046822742474,483517,9.554952364199377,-0.6566176379996611,-0.0783150963717758,-0.8658273678157045,5.487595323474583,0.6241336121956386,-2.214400698290211,0.0775731840598742,-9.49613701600475,-0.1278592302175983,0.2467379148405866,-0.1992557739383899,17.46,77.98555187020159,90.93206593116322,-11.082382198635186,4.0,ascent
20260218_175550,1741,0.01,9.607,-0.427,5.556,-0.7201304347826086,-0.9423277591973244,0.6691103678929766,-2.311,-9.449,0.093,0.0722173913043478,-0.1201672240802675,-0.2124046822742475,483527,9.64211807714976,-0.6916609866021388,-0.2359984670975823,-0.8989634729716315,5.375275511139172,0.6917677747649149,-2.264590199624196,0.0691979115517872,-9.480383062703188,-0.1142570949962465,0.2198607262301795,-0.1981501012752892,17.47,78.02786765669765,90.83709032918244,-11.135042014119913,4.0,ascent
20260218_175550,1742,0.01,9.833,-0.479,5.41,-0.7111304347826086,-0.9983277591973244,0.7411103678929766,-2.335,-9.593,0.127,0.0412173913043478,-0.0411672240802675,-0.2134046822742475,483537,9.717010321220863,-0.7175162229646409,-0.3745448739867495,-0.9193845020523082,5.243359585851097,0.7650166822078143,-2.308288502244493,0.0600471351341453,-9.46726429471988,-0.1000777549099178,0.2245663364682767,-0.1942972962748226,17.48,78.0853740908831,90.72060662786222,-11.194019281254654,4.0,ascent
20260218_175550,1743,0.01,10.064,-0.368,4.768,-0.7871304347826087,-0.9613277591973244,0.8411103678929766,-2.545,-9.553,0.359,0.0392173913043478,-0.0511672240802675,-0.2134046822742475,483547,9.773647499678184,-0.7338635435757587,-0.4907230368277416,-0.9284342975883656,5.094749301625517,0.8422066727781243,-2.345519966338739,0.0504337471549706,-9.458291616009628,-0.0865946649595758,0.2620571134092818,-0.1876867510484233,17.49,78.15462713657755,90.58752118023472,-11.257851683187738,4.0,ascent
20260218_175550,1744,0.01,9.894,-0.616,4.89,-0.7751304347826087,-0.8973277591973244,0.8941103678929766,-2.558,-9.395,0.291,0.0412173913043478,-0.0351672240802675,-0.2004046822742475,483557,9.807333543771763,-0.7412521301531999,-0.5844290424867202,-0.9286147601503614,4.932544607472035,0.9211306251182798,-2.377551487341407,0.0407287955584155,-9.454832123767291,-0.0748140894415243,0.3309618505729474,-0.1784967568088099,17.5,78.23236865495954,90.44234825465664,-11.325283090383818,4.0,ascent
20260218_175550,1745,0.01,9.953,-0.43,4.424,-0.6951304347826086,-0.9743277591973244,0.9531103678929764,-2.559,-9.29,0.765,0.0312173913043478,0.0288327759197324,-0.1714046822742475,483567,9.815509743551956,-0.7409945723479786,-0.6584192971568357,-0.9232861154778048,4.759572498994879,0.9992227968602366,-2.406757894873321,0.0313436890479013,-9.45797276750972,-0.0653519656130099,0.427657139181211,-0.1670871609577344,17.51,78.31578446736285,90.28876197999352,-11.395453552643634,4.0,ascent
20260218_175550,1746,0.01,10.262,-0.632,4.679,-0.6151304347826086,-0.9613277591973244,1.0911103678929766,-2.577,-9.387,0.599,0.0342173913043478,0.0378327759197324,-0.1294046822742474,483577,9.79828223415804,-0.7349877464947938,-0.7177805123110809,-0.9162517201588772,4.578037743460544,1.0737896647749865,-2.436248339005273,0.0227174330013367,-9.468388453740614,-0.0583982167514626,0.5467310486547308,-0.1539631513894899,17.52,78.40268815760155,90.12928734827078,-11.468024494127665,4.0,ascent
20260218_175550,1747,0.01,10.129,-0.703,4.398,-0.7221304347826086,-0.9153277591973245,1.1661103678929765,-2.518,-9.611,0.884,-0.0027826086956521,-0.0371672240802675,-0.1064046822742474,483587,9.758498293747056,-0.7254890120826103,-0.7692533485932743,-0.9112770636282987,4.38937371717754,1.1422728056930316,-2.4692804571206386,0.0153070500171505,-9.4862411480134,-0.0537789807669465,0.681484480587762,-0.139717900964839,17.53,78.4916765304025,89.96512047773447,-11.543202991863016,4.0,ascent
20260218_175550,1748,0.01,9.667,-0.938,4.01,-0.8341304347826086,-0.7903277591973243,1.2641103678929764,-2.205,-9.674,0.681,0.0062173913043478,-0.1331672240802675,-0.1064046822742474,483597,9.701332007194027,-0.714875882912207,-0.8204985988183628,-0.9116039507667344,4.194315673907216,1.20251145469599,-2.50855636874854,0.0095776756767451,-9.511125402365192,-0.05110146547207,0.824402460050867,-0.1249670008249201,17.54,78.58229028298672,89.79606294838787,-11.621646768625403,4.0,ascent
20260218_175550,1749,0.01,9.291,-1.09,3.973,-0.7991304347826087,-0.7413277591973244,1.3121103678929764,-1.955,-9.625,0.603,0.0322173913043478,-0.2401672240802675,-0.1224046822742475,483607,9.633446288866068,-0.7054072607420596,-0.8793550031174305,-0.9195296664471696,3.993166452365016,1.2529673516728672,-2.5555535380993946,0.0059882695915171,-9.542055677841937,-0.0499386845431843,0.9675820268185372,-0.1102875606422984,17.55,78.67517661258279,89.62056268361484,-11.704260703802376,4.0,ascent
20260218_175550,1750,0.01,9.065,-1.101,3.893,-0.6861304347826086,-0.8243277591973244,1.3151103678929763,-2.286,-9.48,0.951,0.0362173913043478,-0.2131672240802676,-0.1284046822742474,483617,9.56190892040291,-0.6989940715003903,-0.9531065603569012,-0.9361223133274836,3.786188515346773,1.292876996134492,-2.610068980517802,0.0049685888925268,-9.577484033961936,-0.0499926188286879,1.1031507734925032,-0.0961696507784478,17.56,78.77220667300303,89.4358653072927,-11.79192801970427,4.0,ascent
20260218_175550,1751,0.01,9.145,-0.916,3.817,-0.5841304347826086,-0.9143277591973245,1.3351103678929763,-2.669,-9.265,1.328,0.0392173913043478,-0.1011672240802675,-0.0994046822742474,483627,9.493113768407133,-0.6969892643241784,-1.0477732860018505,-0.9611278738030764,3.5740317815447384,1.322307979609792,-2.6701207650807537,0.0068834225656977,-9.61535365298431,-0.0511774674581196,1.2237226114872604,-0.0829809118189701,17.57,78.87647400300483,89.2382845308693,-11.885241466125873,4.0,ascent
20260218_175550,1752,0.01,9.332,-0.981,3.567,-0.5881304347826086,-1.0173277591973244,1.3471103678929766,-2.924,-9.465,1.445,0.0012173913043478,0.0698327759197324,-0.0604046822742474,483637,9.431952129107984,-0.7000221298627135,-1.167466349111843,-0.9930884540759368,3.358091785210905,1.3421136375603744,-2.732250656238015,0.0119830772422222,-9.65321816161537,-0.0535948907403863,1.3229044654351612,-0.0709413934726408,17.58,78.99211009532203,89.02359004137547,-11.9842998633025,4.0,ascent
20260218_175550,1753,0.01,9.303,-1.06,3.237,-0.6331304347826087,-1.1023277591973244,1.3391103678929763,-3.147,-9.811,1.383,-0.0237826086956521,0.1338327759197324,-0.0334046822742474,483647,9.381389063735282,-0.7079149953861913,-1.3138869849612618,-1.0296443608803438,3.140699047299864,1.3537981955733511,-2.792141107294837,0.0203458593397082,-9.68845841838009,-0.0574197682547467,1.395810514202532,-0.0601071905380994,17.59,79.12390182974495,88.78748668315144,-12.08861148710361,4.0,ascent
20260218_175550,1754,0.01,9.564,-1.315,2.859,-0.6951304347826086,-1.1393277591973243,1.3461103678929764,-3.288,-9.979,1.608,-0.0087826086956521,0.0028327759197324,-0.0204046822742474,483657,9.342466250065948,-0.7197157975113783,-1.48606658824559,-1.06795238207202,2.925079211054933,1.359318112495118,-2.845359720346781,0.0318264658852519,-9.718591860342592,-0.062754338789655,1.4394973100432666,-0.0503659461758094,17.6,79.27676154905413,88.52612931417949,-12.19710913676638,4.0,ascent
20260218_175550,1755,0.01,9.616,-1.64,2.7,-0.7461304347826087,-1.2053277591973244,1.3091103678929763,-3.129,-9.948,1.814,0.0142173913043478,-0.0121672240802675,-0.0324046822742474,483667,9.31463173430072,-0.7338556098346578,-1.6804217944448614,-1.105132102998434,2.715086055465083,1.3608525568851713,-2.8880209859759094,0.0460287029668601,-9.74161369471149,-0.0695189303433536,1.4532255833597256,-0.041450034927076,17.61,79.45515249603568,88.23659810415175,-12.308249399812556,4.0,ascent
20260218_175550,1756,0.01,9.472,-2.036,2.393,-0.8161304347826086,-1.2643277591973243,1.3251103678929763,-2.743,-9.808,1.389,0.0562173913043478,-0.0891672240802675,-0.0424046822742474,483677,9.296227275243613,-0.7484072170981958,-1.8911378378883723,-1.1386545973289055,2.51477091894711,1.3605769995682084,-2.917214777965901,0.0623178410954922,-9.756275358948375,-0.0774247335400609,1.4384795274399202,-0.0329710200714939,17.62,79.6625871104735,87.91725960464971,-12.420153284876784,4.0,ascent
20260218_175550,1757,0.01,9.509,-2.329,2.249,-0.8711304347826087,-1.2133277591973244,1.3421103678929764,-2.463,-9.705,1.175,0.0792173913043478,-0.1821672240802676,-0.0514046822742474,483687,9.284959165224006,-0.7613937768941922,-2.110821867021722,-1.1666092478790224,2.327889629426768,1.3604691544503165,-2.93116255234915,0.0798776286060965,-9.762220498190242,-0.0860336478071331,1.3987214381968631,-0.024472585403316,17.63,79.90128999753757,87.56796013447266,-12.530749867989767,4.0,ascent
20260218_175550,1758,0.01,9.204,-2.302,1.856,-0.8321304347826086,-1.1653277591973243,1.3631103678929766,-2.755,-9.764,1.272,0.1172173913043478,-0.1941672240802675,-0.0424046822742474,483697,9.278229728077475,-0.7710850449574167,-2.3313161185431497,-1.187818132443116,2.157454291775758,1.3621665809957466,-2.9291710919882368,0.0978039304299357,-9.759951676703174,-0.0948739109183342,1.3389173451373029,-0.0154924486775458,17.64,80.17206611920035,87.19003125350493,-12.637902627294716,4.0,ascent
20260218_175550,1759,0.01,9.174,-2.643,2.099,-0.8041304347826087,-1.1173277591973243,1.3961103678929765,-2.941,-9.588,1.482,0.1562173913043478,-0.1221672240802675,-0.0114046822742474,483707,9.273288614450756,-0.7762254009175275,-2.544548170405537,-1.2018056436766476,2.0054166304191696,1.3668823517281157,-2.91150557093104,0.1152162589580444,-9.750658135073389,-0.1035625782177426,1.264916103383214,-0.0056208469990613,17.65,80.47436146131987,86.78612021258864,-12.73951832609148,4.0,ascent
20260218_175550,1760,0.01,9.246,-2.697,1.927,-0.7581304347826087,-1.1643277591973245,1.3811103678929766,-2.92,-9.6,0.93,0.1782173913043478,-0.1251672240802675,0.0205953177257525,483717,9.267242646042694,-0.7761596379138824,-2.743318870985095,-1.2086638621972352,1.8725295165001807,1.3753732823812497,-2.879278385250498,0.1313633815497213,-9.735968572741692,-0.1118903141137889,1.1827797992131128,0.0054543289594921,17.66,80.8064681213646,86.3598819916796,-12.833649886955795,4.0,ascent
20260218_175550,1761,0.01,9.046,-2.764,1.706,-0.7311304347826086,-1.1733277591973243,1.3931103678929764,-2.981,-9.807,1.147,0.1422173913043478,-0.1301672240802675,0.0375953177257525,483727,9.257013893414308,-0.7708504476909801,-2.921966672534077,-1.2088717104124196,1.75838465211797,1.3879481808010186,-2.834377699740897,0.1457009126958478,-9.717695720411744,-0.1198442001908615,1.0981513938950176,0.0179195248771042,17.67,81.16581597645276,85.91558078999316,-12.918603233554084,4.0,ascent
20260218_175550,1762,0.01,8.99,-3.057,1.718,-0.7501304347826087,-1.1233277591973243,1.4311103678929764,-3.003,-9.791,0.933,0.1602173913043478,-0.1011672240802675,0.0435953177257525,483737,9.239347914266638,-0.7608051077857346,-3.076877038717978,-1.2031242924042738,1.661583565034791,1.4045026416882471,-2.7793936525241696,0.1579267755776359,-9.69761849488945,-0.1275687207532853,1.015727277606603,0.0318225066965463,17.68,81.54930321807372,85.45764984898211,-12.99304693294416,4.0,ascent
20260218_175550,1763,0.01,9.165,-3.363,1.705,-0.7571304347826087,-1.1513277591973243,1.4231103678929764,-2.94,-9.636,0.989,0.1732173913043478,-0.0761672240802675,0.0425953177257525,483747,9.210952036437758,-0.7469411011201356,-3.2068154044220405,-1.192212800546718,1.5799786353275558,1.424570376573495,-2.7174758022591177,0.167971934109971,-9.677317786662543,-0.1352836934304487,0.9388875777778188,0.0470699727732578,17.69,81.95363588413417,84.99025399473537,-13.05611012113046,4.0,ascent
20260218_175550,1764,0.01,9.187,-3.508,1.646,-0.7271304347826086,-1.2013277591973244,1.4241103678929763,-2.545,-9.647,0.687,0.1582173913043478,-0.0981672240802675,0.0395953177257525,483757,9.16879629414036,-0.7304213158435217,-3.313053866873911,-1.176972918921507,1.5109202309248546,1.447386247181183,-2.6520767008125388,0.175954582058417,-9.65806100189223,-0.1431866345121512,0.8695215865064228,0.0634334582278433,17.7,82.37566052677857,84.51689382776217,-13.107445645459247,4.0,ascent
20260218_175550,1765,0.01,9.197,-3.673,1.576,-0.6911304347826086,-1.1863277591973245,1.4481103678929763,-2.367,-9.672,0.549,0.1492173913043478,-0.1731672240802675,0.0585953177257525,483767,9.110548290689596,-0.7124844937019077,-3.3992513313662585,-1.1582965417806714,1.4514592892032931,1.471961075402293,-2.586588924623198,0.1821127745958801,-9.640727017398785,-0.1513659801297763,0.8080670424277864,0.0805650456456941,17.71,82.81267746072487,84.0400863795252,-13.147236159749916,4.0,ascent
20260218_175550,1766,0.01,9.234,-3.375,1.131,-0.6581304347826087,-1.1703277591973245,1.4721103678929766,-2.395,-9.608,0.852,0.1632173913043478,-0.1711672240802675,0.0855953177257525,483777,9.035055917215022,-0.6942913463218654,-3.471056760014526,-1.1371820967625816,1.3984807415067724,1.497171174420122,-2.5239415632523454,0.186732527519561,-9.625770472020932,-0.159742534913741,0.7537591025414644,0.0980264998169803,17.72,83.26271420880158,83.56115366977664,-13.176132121421777,4.0,ascent
20260218_175550,1767,0.01,9.011,-3.54,1.163,-0.6771304347826087,-1.1673277591973243,1.5141103678929764,-2.428,-9.569,0.903,0.2102173913043478,-0.1861672240802675,0.1255953177257525,483787,8.942759044009046,-0.6768028334179496,-3.5354464042702447,-1.11478744298074,1.3487785809015902,1.5218645175220178,-2.46625692976556,0.1900861294522869,-9.613230890156464,-0.1680439324377615,0.7050523940594365,0.1153335985750518,17.73,83.72472584754647,83.08014558502266,-13.195128567430876,4.0,ascent
20260218_175550,1768,0.01,8.997,-3.515,1.429,-0.6501304347826087,-1.1533277591973243,1.5611103678929763,-2.271,-9.553,0.696,0.2122173913043478,-0.1941672240802675,0.1515953177257525,483797,8.835913329458732,-0.6607025846949105,-3.5998654208720007,-1.0924490109439668,1.2991117695865324,1.5449800654980246,-2.4146612190962857,0.1923896893521559,-9.602793849882142,-0.1758071848791262,0.660139483996959,0.1320122311553103,17.74,84.19868044455151,82.59591464179461,-13.205404913653886,4.0,ascent
20260218_175550,1769,0.01,8.958,-3.576,1.188,-0.6361304347826087,-1.1143277591973244,1.5911103678929766,-2.241,-9.466,0.906,0.1892173913043478,-0.2081672240802675,0.1595953177257525,483807,8.718541925428921,-0.6463689242499064,-3.6712947892503367,-1.0716404920252178,1.246281947149406,1.5656691141118226,-2.3693019170211307,0.1937822321091546,-9.59390869300568,-0.1824016473477314,0.6174604457954909,0.1476572202521575,17.75,84.68549154222818,82.10634615071267,-13.208162307059151,4.0,ascent
20260218_175550,1770,0.01,8.751,-3.641,1.411,-0.6071304347826086,-1.0603277591973244,1.6081103678929765,-2.262,-9.611,0.493,0.1712173913043478,-0.1671672240802675,0.1695953177257525,483817,8.596083088915,-0.6338945253773157,-3.7553865467296905,-1.0538608471197453,1.1872488844119415,1.583401267055539,-2.329571608565729,0.1943244896908396,-9.585958452193504,-0.1870682734514192,0.576101600838889,0.1619820097750363,17.76,85.18677917381257,81.6087271805201,-13.204493645667323,4.0,ascent
20260218_175550,1771,0.01,8.285,-3.507,1.055,-0.6491304347826087,-1.0043277591973243,1.6221103678929765,-2.369,-9.654,0.565,0.1782173913043478,-0.1351672240802675,0.1935953177257525,483827,8.474764994666923,-0.6231451046847483,-3.855802514368504,-1.0404613400741185,1.1192710109369366,1.5980359068033931,-2.2944861029501427,0.1940152055137953,-9.57846070577992,-0.1889775735146672,0.5360177176749163,0.1748486586184158,17.77,85.70447545495027,81.10021176787765,-13.19531277717208,4.0,ascent
20260218_175550,1772,0.01,8.073,-3.922,0.979,-0.6651304347826087,-0.9543277591973244,1.6381103678929765,-2.601,-9.708,0.346,0.1772173913043478,-0.0851672240802675,0.1945953177257525,483837,8.360806113065614,-0.6138432233458385,-3.9738604658370447,-1.032440324384545,1.0400489208064094,1.609843839581499,-2.263118396477368,0.1928237246472532,-9.57125660955467,-0.1873142624623305,0.4980622768468136,0.1862719619523051,17.78,86.24033437832118,80.57831236986831,-13.181353251810505,4.0,ascent
20260218_175550,1773,0.01,7.921,-3.963,0.69,-0.6001304347826086,-0.9723277591973244,1.6301103678929765,-2.681,-9.776,0.329,0.1922173913043478,-0.1411672240802675,0.2045953177257525,483847,8.25959359946247,-0.6056597109346231,-4.108540430864093,-1.030246785064377,0.9478604745258616,1.6194719450387738,-2.2349578305166844,0.1907363372763026,-9.564630494473317,-0.1813965373824859,0.4638518915633866,0.1963971364270495,17.79,86.79544457490863,80.04132928800985,-13.163226137081528,4.0,ascent
20260218_175550,1774,0.01,7.933,-4.471,0.961,-0.5931304347826086,-1.0393277591973245,1.6141103678929765,-2.552,-9.66,0.798,0.2212173913043478,-0.1941672240802675,0.1945953177257525,483857,8.175006290384523,-0.5982953448568689,-4.256836044582579,-1.033634235959138,0.8416887488266701,1.627853958898863,-2.2100659067842883,0.1878094274960348,-9.559307226421652,-0.1708281270594205,0.4355083639392163,0.2054561794853184,17.8,87.36986008002633,79.48863383734424,-13.14150608262943,4.0,ascent
20260218_175550,1775,0.01,8.2,-4.491,0.873,-0.5991304347826086,-1.0803277591973244,1.6121103678929765,-2.102,-9.496,0.463,0.2292173913043478,-0.2531672240802675,0.1795953177257525,483867,8.109005788833631,-0.5915401500113885,-4.414365127957863,-1.041595171175612,0.7213399882690136,1.6360806699834909,-2.188955415569217,0.1842173231491875,-9.556305053447392,-0.1556622825463657,0.4153157376313841,0.2137130710777935,17.81,87.96244411292247,78.92075292659695,-13.11680296048059,4.0,ascent
20260218_175550,1776,0.01,8.346,-4.818,0.821,-0.5951304347826086,-1.0463277591973243,1.6281103678929765,-1.594,-9.348,0.598,0.1982173913043478,-0.2471672240802675,0.1855953177257525,483877,8.061530908102851,-0.5853045480270634,-4.576102443252603,-1.0523888578678835,0.5875278711944951,1.6452504337340204,-2.172223843151856,0.180280505801145,-9.556670900362224,-0.1365367402054924,0.4053192268590774,0.2214112334949184,17.82,88.57096666506087,78.33925267565557,-13.08978065928356,4.0,ascent
20260218_175550,1777,0.01,8.296,-5.008,0.47,-0.6021304347826086,-1.0013277591973244,1.6441103678929765,-1.606,-9.456,-0.196,0.1662173913043478,-0.2331672240802675,0.2165953177257525,483887,8.030637080074147,-0.5796219997707254,-4.737084046776144,-1.0636607841170138,0.4418847436361186,1.6563238421657436,-2.160085419067535,0.176463186407599,-9.56117326528406,-0.1147294586361915,0.4069019835969416,0.2287362616629809,17.83,89.19242747910107,77.74646563233783,-13.061106888561088,4.0,ascent
20260218_175550,1778,0.01,8.047,-4.869,0.016,-0.5811304347826086,-1.0033277591973244,1.6551103678929764,-1.907,-9.285,0.514,0.1592173913043478,-0.1371672240802675,0.2605953177257525,483897,8.01276822874764,-0.574626078578307,-4.892960863269828,-1.0726450965556873,0.28687286826916,1.6700040675194665,-2.1520057684754224,0.1733378089569634,-9.570051230813874,-0.0920950327157023,0.4204063058258758,0.2358017310700783,17.84,89.82351850057984,77.14513157699095,-13.031349922429223,4.0,ascent
20260218_175550,1779,0.01,8.083,-5.058,0.191,-0.5461304347826087,-1.0803277591973244,1.6541103678929765,-2.243,-9.467,0.166,0.1522173913043478,-0.0171672240802675,0.2715953177257525,483907,8.003056802471411,-0.5705080238338186,-5.040339270127592,-1.076437969223091,0.1256069885119746,1.6866583709120646,-2.146604620469483,0.1715239414485087,-9.582902787888903,-0.0708703591499252,0.4448893480198259,0.2426572641377331,17.85,90.461115041523,76.53802101186838,-13.00086394660864,4.0,ascent
20260218_175550,1780,0.01,7.862,-4.764,-0.486,-0.5341304347826087,-1.1113277591973243,1.6821103678929763,-2.374,-9.795,0.591,0.1372173913043478,0.0138327759197324,0.2685953177257525,483917,7.995604378505799,-0.5674647595372934,-5.176918786830608,-1.0723226587089465,-0.0383643357532507,1.706288720670757,-2.141868465796661,0.1716153922566236,-9.598745458666407,-0.0533755662480359,0.4780886882577014,0.2493101591697394,17.86,91.1026986771589,75.92759145694961,-12.969709865891485,4.0,ascent
20260218_175550,1781,0.01,7.764,-5.164,0.074,-0.5441304347826087,-1.0173277591973244,1.7601103678929766,-2.53,-9.971,0.477,0.1672173913043478,0.0498327759197324,0.2405953177257525,483927,7.983762909820976,-0.5656503907554933,-5.301494359514876,-1.058114182763556,-0.2012651583156343,1.7285513911314878,-2.1355727391123467,0.1741097540477517,-9.616215704123876,-0.0416681274500158,0.5166209578227313,0.255749097298945,17.87,91.74665658520811,75.31570269379337,-12.9376407209985,4.0,ascent
20260218_175550,1782,0.01,7.68,-5.375,-0.37,-0.5801304347826086,-1.0473277591973245,1.7891103678929765,-2.547,-9.789,0.54,0.2212173913043478,0.0538327759197324,0.2455953177257525,483937,7.960480544256406,-0.5651434554058865,-5.413907593266846,-1.032478622521119,-0.3592619895656606,1.7528171045436711,-2.125724591906076,0.1793496816391321,-9.633819561033343,-0.037222413085932,0.5563758836249967,0.2619616632822439,17.88,92.3924505200684,74.70339893116909,-12.904150548762503,4.0,ascent
