time,squat_id,phase,phase,phase_percent,knee_video,knee_imu,knee_error,trunk_video,thigh_pitch,shank_pitch,omega_imu,acc_imu,jerk_imu
15.882,4.0,START,DESCENT,0.0,158.88833885131604,120.40055967723052,38.48777917408552,3.1220498400083083,47.30007445035557,-12.299365872413928,0.6258302570626691,10.021650031665954,7.37125544340546
15.915,4.0,START,DESCENT,1.0749185667752266,154.475027994824,118.97564873714305,35.49937925768094,4.79954871052639,48.45923105458704,-12.565120208269915,0.5618542017570801,10.239371539118919,5.9444424547463655
15.949,4.0,START,DESCENT,2.182410423452773,149.71909835398037,117.03161824197755,32.68748011200282,6.77742273153728,50.1189336146986,-12.849448143323844,0.49111426026094385,10.28707278982345,-4.822508411696049
15.982,4.0,START,DESCENT,3.257328990228,145.16917517383283,115.65288698970808,29.516288184124747,8.849730493904563,51.35776910624732,-12.989343904044606,0.48593859788805377,10.02461557545766,-11.174379462506295
16.016,4.0,START,DESCENT,4.364820846905488,140.80680100627353,114.03123281616156,26.77556819011197,10.89117796689313,52.89838343661752,-13.070383747220932,0.47446704876250695,9.62617439501434,-6.235130113190394
16.049,4.0,START,DESCENT,5.439739413680772,136.64372462099848,112.96844529757472,23.675279323423766,12.81736299811834,53.95129207222674,-13.080262630198522,0.4495153965304055,9.553509704248201,0.9500927866528741
16.082,4.0,START,DESCENT,6.5146579804560565,133.4325712013587,112.00845893565162,21.424112265707095,14.714135874159206,54.89895186537224,-13.092589198976142,0.4311167192611132,9.640596372613494,3.6934948597797757
16.116,4.0,START,DESCENT,7.622149837133545,129.7571463473775,110.89561994154536,18.861526405832137,16.460775371552174,55.95966099390289,-13.144719064551763,0.4115286258772228,9.742958448213264,0.5673244063107177
16.149,4.0,START,DESCENT,8.69706840390883,126.57306863356708,110.18170336121636,16.39136527235071,18.02829075499565,56.63124400726736,-13.187052631516297,0.40124801425074663,9.71252884817946,-2.220157907628561
16.182,4.0,START,DESCENT,9.771986970683995,124.1253151879242,109.49669315230504,14.62862203561916,19.63291833067192,57.302975099752935,-13.200331747942029,0.41023502465360606,9.635003085231794,-2.3347995028572086
16.216,4.0,START,DESCENT,10.879478827361602,122.60902122206453,108.45776935398769,14.15125186807684,21.23137712196931,58.37334783035985,-13.168882815652465,0.44631120279799835,9.592196284122625,0.3241142628822331
16.249,4.0,START,DESCENT,11.95439739413677,120.55228480319424,107.57333873668168,12.978946066512563,22.75015411715349,59.28940957346712,-13.137251689851208,0.47050096340515996,9.622279261950684,1.3058555541741157
16.282,4.0,START,DESCENT,13.029315960912054,119.48207757115676,106.72380072802714,12.758276843129622,24.30096841136837,60.15864811847087,-13.117551153501983,0.4914746137619497,9.654932763165274,0.6299324863667266
16.316,4.0,START,DESCENT,14.136807817589544,118.32016987261818,105.80762884561938,12.512541026998804,25.851230772512185,61.07372775698494,-13.118643397395694,0.5145823144030599,9.653710081566977,-0.40924451289481567
16.349,4.0,START,DESCENT,15.211726384364828,117.0238204377622,105.2325148522997,11.791305585462496,27.18146614845056,61.63245633695082,-13.135028810749478,0.5221944833337533,9.645477668783734,-0.0021671897076203095
16.383,4.0,START,DESCENT,16.319218241042314,115.58259507043356,104.62819475040044,10.954400320033116,28.45552842811861,62.23459918180777,-13.137206067791784,0.5330857662376696,9.648072897354815,-0.27284477243193805
16.416,4.0,START,DESCENT,17.3941368078176,114.41956062881935,103.67465430232484,10.744906326494515,29.70305236742757,63.24012250023909,-13.085223197436092,0.5829386468927056,9.560406072173935,-4.6965957005003816
16.449,4.0,START,BOTTOM,18.469055374592884,115.27853724988115,102.872371063964,12.406166185917158,30.83868518513844,64.07321706760814,-13.054411868427842,0.6384523029478857,9.384816205145839,-5.6926679379354255
16.483,4.0,START,ASCENT,19.57654723127037,117.21398410336728,102.06935552804806,15.144628575319217,31.79713607137583,64.82202291396814,-13.108621557983795,0.6665855248856505,9.290344457943197,0.7402233990281957
16.516,4.0,START,ASCENT,20.651465798045542,118.60502537379496,101.1077453829018,17.497279990893162,32.67740096278342,65.57306283418957,-13.319191782908613,0.6900317322139052,9.547694564802722,10.494559965231815
16.549,4.0,START,ASCENT,21.726384364820827,119.79373677955252,100.442029937921,19.35170684163151,33.468358823544634,66.08041698993544,-13.477553072143564,0.7193785820665829,9.862942644075927,8.707662541518346
16.583,4.0,START,ASCENT,22.833876221498315,120.77574291209508,99.7140506006664,21.061692311428686,34.11578083422623,66.73931830290623,-13.546631096427372,0.7502612805082195,10.012391802331802,0.6117830417722416
16.616,4.0,START,DESCENT,23.9087947882736,119.6192850749132,98.5160369093046,21.10324816560859,34.642064771750924,67.97400097113696,-13.509962119558454,0.8117732504179628,9.823964203142793,-8.359718993523472
16.649,4.0,START,DESCENT,24.983713355048884,117.29973513823424,97.49233745960088,19.807397678633365,35.1689881711164,69.04988399825338,-13.457778542145745,0.82642775413559,9.577157671290454,-6.256612191592012
16.683,4.0,START,DESCENT,26.09120521172637,114.91132945017982,96.47169600909902,18.4396334410808,35.729899030313405,70.10784809028743,-13.420455900613558,0.8025370340588617,9.507384254146332,2.0641288801713813
16.716,4.0,START,DESCENT,27.166123778501657,112.86163519955922,95.18864119253132,17.672994007027896,36.28763605484658,71.42094629319054,-13.390412514278134,0.7712914694056136,9.764054369503986,8.642471984558597
16.75,4.0,START,DESCENT,28.273615635179144,110.95447729665224,94.28015271965776,16.67432457699448,36.986990563002585,72.37247095191869,-13.347376328423548,0.7576251282651747,10.005196744716448,6.530479461375762
16.783,4.0,START,DESCENT,29.34853420195443,109.5011574680536,93.4082418934162,16.092915574637402,37.77232510379768,73.37266137157538,-13.219096735008431,0.7534626486717825,10.134649067393536,1.9365369582376388
16.816,4.0,START,DESCENT,30.4234527687296,108.0059551613124,92.15734635512344,15.848608806188963,38.57651024195565,74.9339917625009,-12.90866188237566,0.7510066530449758,10.093386160763659,-3.516871384373701
16.85,4.0,START,DESCENT,31.530944625407205,107.5445759970294,91.01990852891586,16.524667468113535,39.208285040006615,76.25257407721699,-12.727517393867142,0.6962216560521023,9.95825078586386,-4.7781809626590075
16.883,4.0,START,BOTTOM,32.60586319218237,109.32201518327486,89.83532547717132,19.486689706103533,40.0109431397679,77.47166560916368,-12.693008913664984,0.5762941679841176,9.843105738125429,-2.1318198743356334
16.916,4.0,START,ASCENT,33.68078175895766,110.49854800070602,88.6032582217693,21.89528977893673,40.68841454608976,78.62700557932874,-12.769736198901962,0.447899587119722,9.86873695426412,2.585414335879932
16.95,4.0,START,ASCENT,34.78827361563515,111.75614621465743,87.96259487207145,23.793551342585985,41.33147997486216,79.2207929549432,-12.816612172985344,0.40230483869006256,9.940852649610077,1.3209771429414445
16.983,4.0,START,ASCENT,35.86319218241042,112.23232498877772,87.38760830462894,24.84471668414878,41.97654816456088,79.79492048237827,-12.817471212992784,0.40021568950135394,9.925926175800564,-2.333617139916214
17.017,4.0,START,DESCENT,36.97068403908792,111.92713200465826,86.55047767667784,25.376654327980418,42.7707696179834,80.74067755386633,-12.708844769455826,0.4863588255305967,9.777001673688096,-3.9950046430948305
17.05,4.0,START,DESCENT,38.0456026058632,110.72347133606284,85.86143253288421,24.862038803178635,43.39058913484636,81.58592447269628,-12.552642994419513,0.5391748220914012,9.684171836103442,-1.7494175828152834
17.083,4.0,START,DESCENT,39.12052117263837,109.50432698193586,85.17190372467152,24.332423257264338,44.026124025410624,82.47909337455985,-12.349002900768625,0.5426104259303665,9.683914629040144,1.850364438512372
17.117,4.0,START,DESCENT,40.22801302931597,107.66506465776592,84.25644989977876,23.408614757987166,44.59051456917426,83.73682291540891,-12.006727184812323,0.5061793232474039,9.850166022828688,5.973003532889209
17.15,4.0,START,DESCENT,41.30293159609114,105.52222099044243,83.46898567323852,22.053235317203914,45.06099920241134,84.79233964781344,-11.73867467894804,0.4623220772464093,10.041404636767288,6.044931938287334
17.183,4.0,START,DESCENT,42.37785016286642,103.45296831170351,82.55212248989952,20.900845821803998,45.53016018839584,85.93598104226083,-11.511896467839646,0.3807276006323359,10.184089348694664,3.093323580007848
17.217,4.0,START,DESCENT,43.48534201954392,100.23574453696617,81.2743589868837,18.96138555008247,45.99138818712613,87.42564705784193,-11.299993955274385,0.18352610643708217,10.229803506913541,-0.026377501230911093
17.25,4.0,START,DESCENT,44.5602605863192,97.53598298648896,80.43040195865704,17.105581027831917,46.50238307189707,88.362768079306,-11.206829962036965,0.036918630624784114,10.231316465077105,0.5080210134303229
17.283,4.0,START,DESCENT,45.63517915309448,95.11258555361135,79.76362399237026,15.348961561241097,47.08557811916723,89.07760822532278,-11.158767782306956,0.17227272920752185,10.267078411721808,1.8546355954483715
17.317,4.0,START,DESCENT,46.742671009771975,92.96114553310956,79.12403515526607,13.837110377843487,47.654396092106246,89.76219106983092,-11.113773774903002,0.2984402979637763,10.368880093759056,3.1784260684778474
17.35,4.0,START,DESCENT,47.817589576547256,91.11271518148176,78.73847693862551,12.37423824285625,48.28076948379265,90.20537064406705,-11.05615241730746,0.386110567530512,10.48114752590204,4.370716055793878
17.384,4.0,BOTTOM,DESCENT,48.92508143322474,88.61800370816147,78.37765383720348,10.240349870957985,48.80966940390712,90.63544196753487,-10.986904195261635,0.5395386263518342,10.62917148253594,5.319754283524844
17.417,4.0,BOTTOM,DESCENT,50.00000000000004,86.02010923338642,78.02183359361229,7.9982756397741355,49.40384936360298,91.01828261013564,-10.959883796252065,0.8813943214202643,10.843069235759538,5.1384942309306325
17.45,4.0,BOTTOM,DESCENT,51.0749185667752,83.08195636519648,77.96169767063203,5.120258694564441,49.83389984981434,91.0008080463502,-11.037494283017786,1.1687292816810881,10.984045379203428,3.886491988493958
17.484,4.0,BOTTOM,DESCENT,52.1824104234528,80.5505743034136,78.0853740908831,2.4652002125304904,50.195430835037975,90.72060662786222,-11.194019281254654,1.3947572967680315,11.047777749026231,-0.4490665084563261
17.517,4.0,BOTTOM,DESCENT,53.25732899022797,77.8850254077045,78.40268815760155,-0.5176627498970419,50.40056568942496,90.12928734827078,-11.468024494127665,1.5914611042589684,10.838817886864781,-10.030881008117603
17.55,4.0,BOTTOM,DESCENT,54.33224755700326,75.55600431930877,78.67517661258279,-3.119172293274019,50.63047680372917,89.62056268361484,-11.704260703802376,1.706769285914818,10.465272616528845,-13.635443056168583
17.584,4.0,BOTTOM,DESCENT,55.43973941368074,73.64969758150451,78.99211009532203,-5.342412513817521,50.70917843729342,89.02359004137547,-11.9842998633025,1.810393514140504,10.079755903790236,-10.878375541452215
17.617,4.0,BOTTOM,DESCENT,56.51465798045603,72.39962501642141,79.6625871104735,-7.262962094052085,50.819904925240486,87.91725960464971,-12.420153284876784,1.9255693771913145,9.81429144919074,-2.220895140829782
17.65,4.0,BOTTOM,DESCENT,57.58957654723119,71.8658321730328,80.47436146131987,-8.608529288287073,51.03549082361061,86.78612021258864,-12.73951832609148,1.9786940242666125,9.822947774470654,1.8796659487081229
17.684,4.0,BOTTOM,DESCENT,58.6970684039088,71.66961677271163,81.54930321807372,-9.879686445362083,51.32519849656256,85.45764984898211,-12.99304693294416,1.9997400194813857,9.878946408187813,0.7584562122491434
17.717,4.0,BOTTOM,DESCENT,59.77198697068397,71.45694970163679,83.26271420880158,-11.805764507164795,51.55201853637677,83.56115366977664,-13.176132121421777,2.004181907983728,9.779377221623577,-6.069468055277525
17.751,4.0,BOTTOM,DESCENT,60.87947882736158,71.27279457316767,84.68549154222818,-13.412696969060505,51.77495065182601,82.10634615071267,-13.208162307059151,2.0043766874686333,9.541729268158315,-8.684913471271386
17.784,4.0,BOTTOM,STABLE,61.95439739413674,71.1660024594825,86.24033437832118,-15.07433191883868,51.99391077945789,80.57831236986831,-13.181353251810505,2.008565088340773,9.315382312062589,-5.206584008614641
17.817,4.0,BOTTOM,DESCENT,63.02931596091202,70.91336895288991,88.57096666506087,-17.657597712170954,52.11878802889324,78.33925267565557,-13.08978065928356,2.0388606406048493,9.28838969643664,3.6661339026654787
17.851,4.0,BOTTOM,DESCENT,64.13680781758951,70.57173700623173,90.461115041523,-19.889378035291273,52.18290680399225,76.53802101186838,-13.00086394660864,2.0806284067587946,9.458843230392251,6.617494414497628
17.884,4.0,BOTTOM,DESCENT,65.2117263843648,70.39763129959822,92.3924505200684,-21.994819220470177,52.27325453410821,74.70339893116909,-12.904150548762503,2.11134247177763,9.633727996007769,3.8810631732113734
17.917,4.0,BOTTOM,DESCENT,66.28664495114009,70.15710791895893,95.02295116311343,-24.865843244154505,52.241601948023096,72.23611852808097,-12.740930308805584,2.108956451288891,9.605921552186302,-5.696927029411029
17.951,4.0,BOTTOM,DESCENT,67.39413680781757,69.76688460348005,97.14997003996038,-27.38308543648033,52.16601399169374,70.29129546307075,-12.55873449696886,2.0961107234433776,9.35122518739319,-9.986211176822621
17.984,4.0,BOTTOM,DESCENT,68.46905537459286,69.56416770452039,99.55685700369746,-29.992689299177073,52.14314865899696,68.16859238045777,-12.274550615844756,2.083538457630202,9.073032774577989,-7.244482898301044
18.018,4.0,BOTTOM,STABLE,69.57654723127035,69.44889243748447,103.26943280605975,-33.82054036857528,51.97611788583886,65.06312263016557,-11.667444563774673,2.049425464174134,8.946407371640227,0.5750874177164746
18.051,4.0,ASCENT,BOTTOM,70.6514657980455,69.69014963360054,106.28352784704504,-36.593378213444495,51.67094224147544,62.6284987017488,-11.087973451206157,2.0059911534757244,9.006557331286558,2.413227038823379
18.084,4.0,ASCENT,ASCENT,71.72638436482079,70.64324260819326,109.35831595397042,-38.71507334577716,51.24518210970321,60.13350838220577,-10.508175663823817,1.949948362850297,9.05647554190853,0.6023745147895738
18.118,4.0,ASCENT,ASCENT,72.83387622149829,71.99089687134305,113.57576338042848,-41.58486650908543,50.670313477746014,56.59199212204609,-9.832244497525428,1.8527877496938026,9.05467345980818,0.4209009218200208
18.151,4.0,ASCENT,ASCENT,73.90879478827357,74.37114757124135,116.90250780976989,-42.531360238528535,50.073032657193146,53.71451026372768,-9.38298192650245,1.7519588769996661,9.106368706006181,3.143478251719671
18.184,4.0,ASCENT,ASCENT,74.98371335504885,77.75262702127888,120.32657243321688,-42.573945411938,49.325179764844734,50.74023942557448,-8.933188141208635,1.6358254016059917,9.232659743784497,4.818160524587256
18.218,4.0,ASCENT,ASCENT,76.09120521172635,81.88790757689553,124.77015159984116,-42.88224402294563,48.50082875031107,46.945799827896735,-8.284048572262087,1.5094993666077803,9.415407388754508,3.808818530217991
18.251,4.0,ASCENT,ASCENT,77.16612377850163,86.22126603857873,127.86557452242486,-41.64430848384613,47.44950485411132,44.39305355138385,-7.741371926191283,1.4079502123889276,9.50589716827861,2.258313448808508
18.284,4.0,ASCENT,ASCENT,78.2410423452768,91.93346167689636,130.83865582713253,-38.90519415023617,46.426776106285686,42.04713064108239,-7.114213531785077,1.240704306210834,9.558041363410414,1.5077102808551786
18.318,4.0,ASCENT,ASCENT,79.34853420195441,96.46589586114104,134.8969759507575,-38.43108008961647,45.174911321505945,38.97910443369712,-6.123919615545365,0.9398760878014394,9.631756995722366,2.2280001402220364
18.351,4.0,ASCENT,ASCENT,80.42345276872956,100.42291952373564,138.02698610595172,-37.60406658221608,43.86608374765068,36.61212358316992,-5.360890310878355,0.7059451151243508,9.691165871882111,1.31490408868234
18.385,4.0,ASCENT,ASCENT,81.53094462540717,103.94154088817106,141.97543531442165,-38.03389442625058,42.35683422071717,33.47025352741482,-4.554311158163537,0.4656174228636361,9.702438925963152,-0.15413140496178812
18.418,4.0,ASCENT,ASCENT,82.60586319218234,107.018464527747,144.49318914712077,-37.474724619373774,41.00633625096536,31.28153093544951,-4.225279917429744,0.39200757810080145,9.715611560854775,1.394833797346223
18.451,4.0,ASCENT,ASCENT,83.68078175895762,109.48793733667604,146.50097222529934,-37.013034888623295,39.41931722041557,29.366087264437564,-4.132940510263111,0.3694608299088668,9.788090957009233,3.1822363813950574
18.485,4.0,ASCENT,ASCENT,84.7882736156351,112.45298194795043,148.08471655438169,-35.63173460643125,37.57263543316537,27.76708054204665,-4.148202903571677,0.3519416131286373,9.886732632191556,2.8494117642812853
18.518,4.0,ASCENT,ASCENT,85.8631921824104,115.4442222404073,149.92489983035077,-34.48067758994347,35.64283916641322,25.95424153861472,-4.120858631034515,0.36060137303650014,9.93637339440225,-0.6565675147730303
18.551,4.0,ASCENT,ASCENT,86.93811074918557,118.2967488607832,151.33836762248208,-33.041618761698885,33.56757929522695,24.644286412417884,-4.01734596510003,0.3976808966333641,9.881635295830646,-2.5850973395153574
18.585,4.0,ASCENT,ASCENT,88.04560260586317,121.7342368353774,153.41015996328198,-31.675923127904582,31.1959395667953,22.92049622561249,-3.6693438111055214,0.3727241979945075,9.78583776723137,-1.3874687672872028
18.618,4.0,ASCENT,ASCENT,89.12052117263835,125.25914688927357,155.01846601901866,-29.759319129745094,28.589352485689894,21.73171119631942,-3.2498227846619185,0.31282482924331495,9.78357813052157,1.2519992644524223
18.651,4.0,ASCENT,ASCENT,90.19543973941364,129.3705102592373,156.52158772045857,-27.151077461221263,25.85731876215332,20.6281714059189,-2.850240873622531,0.2541981823481921,9.850026538293028,2.746730956295835
18.685,4.0,ASCENT,ASCENT,91.30293159609111,133.60428632322845,157.8614949431231,-24.25720861989464,22.904128965452504,19.51881463843029,-2.61969041844661,0.20266773962061954,9.927410452040938,1.9619668232467689
18.718,4.0,ASCENT,ASCENT,92.3778501628664,138.15751920556264,159.37989334088084,-21.222374135318205,19.73629015664839,17.996755494159746,-2.623351164959395,0.0803285854055333,9.943496276429741,-1.2765429631177199
18.752,4.0,ASCENT,ASCENT,93.48534201954388,142.41959973074717,160.2915838770188,-17.871984146271643,16.653045757203436,16.966752315835592,-2.74166380714558,0.01653706342247662,9.88149518338608,-2.31344188782964
18.785,4.0,ASCENT,ASCENT,94.56026058631916,146.23604995688345,161.01925918938065,-14.7832092324972,13.79996269652518,16.139930670263404,-2.8408101403559445,0.019302811049442446,9.828125369716808,-0.8846166003145299
18.818,4.0,ASCENT,ASCENT,95.63517915309446,149.6464403233871,161.85683602343482,-12.210395700047712,11.10509564550071,15.257718661699572,-2.8854453148655765,0.10430350853343567,9.847033983988897,1.5548108358279933
18.852,4.0,ASCENT,ASCENT,96.74267100977194,153.09097208056306,162.56106388970534,-9.470091809142275,8.629433877130566,14.6275779459477,-2.8113581643469647,0.1759964022129182,9.899948317729544,1.5008860430312438
18.885,4.0,ASCENT,ASCENT,97.81758957654722,156.4054492710414,163.73774515189905,-7.332295880857657,6.431208878481831,13.799411720739451,-2.462843127361517,0.19560120724227278,9.9024048425823,-1.915229453124084
18.918,4.0,ASCENT,ASCENT,98.8925081433224,159.95891017776165,164.73155659728505,-4.772646419523397,4.306914202810609,13.253330746388515,-2.0151126563264308,0.2562691305659746,9.79663420707503,-4.9259548278101875
18.952,4.0,ASCENT,ASCENT,100.0,163.15547688835807,165.72853225045947,-2.5730553621013996,2.885047703767087,12.780715282300193,-1.490752467240334,0.4597454009960205,9.624286802652762,-6.035979165988522
18.985,,END,ASCENT,,166.3257031294499,166.67273337153927,-0.3470302420893745,2.203597394409821,12.30716520403569,-1.0201014244250235,0.7554498704517153,9.459152859078337,-4.4761902128234965
19.019,,END,ASCENT,,169.1348660719857,167.7126409729126,1.4222250990731027,1.9619901083066609,11.604537512279611,-0.6828215148077884,1.086035656774144,9.354862740043995,-0.9632059472534706
19.052,,END,ASCENT,,171.22902054303285,168.1270730888569,3.1019474541759564,2.2929770701000214,11.203689456320136,-0.6692374548229932,1.253098125284021,9.346823386126804,0.29562503581547617
19.085,,END,ASCENT,,172.43904087755354,167.78328149356173,4.655759383991807,3.0380044765111087,11.365992385400393,-0.8507261210378868,1.4797883409720356,9.413892354829136,3.5513911795339936
19.119,,END,ASCENT,,173.66256014869208,166.70868905107608,6.953871097616002,3.556561603710145,12.176141571444026,-1.1151693774799014,1.5875841631935688,9.540544946817787,3.4759125063224587
19.152,,END,ASCENT,,174.54888574161606,165.12686228796952,9.422023453646545,3.915108565405582,13.329787252088389,-1.543350459942075,1.6076008862972857,9.552952135982267,-3.561985956138244
19.185,,END,ASCENT,,175.13256601801535,163.41511875167228,11.717447266343072,4.287301737671687,14.416790931720769,-2.1680903166069787,1.6450030979967465,9.342948549197002,-8.921363305179682
19.219,,END,ASCENT,,175.6771962713915,161.36073829339492,14.316457977996578,4.550477500263883,15.399962213349102,-3.2392994932559858,1.7978281364017126,9.06379222365144,-2.340355770901681
19.252,,END,ASCENT,,176.1761057824765,159.83468503612923,16.341420746347268,4.761973359428049,16.009593790058265,-4.155721173812507,1.9291314339620034,9.156086188618705,9.013392071037913
19.285,,END,STABLE,,176.33595527157254,157.97755404950576,18.35840122206679,4.968880555522575,16.872874001258413,-5.149571949235857,2.020923889448372,9.589451123022823,18.239465916733195
19.319,,END,STABLE,,176.41866157085042,154.92754959719167,21.491111973658747,5.108750798894911,18.56035595269641,-6.512094450111928,2.0034263916458075,10.242082889682916,9.151778362901666
19.352,,END,STABLE,,176.57018264155835,152.42580093446784,24.144381707090503,5.270842182222056,20.096450395668644,-7.477748669863534,1.905683382352422,10.265161739357819,-6.875054561893251
19.386,,END,ASCENT,,176.78700006155208,148.88413815647436,27.902861905077714,5.461366620799839,22.45356595513154,-8.662295888394096,1.7585454519767076,9.843639458896307,-8.570830570377609
19.419,,END,ASCENT,,176.9951797265703,146.06815098134322,30.92702874522709,5.647410032834344,24.46835951041231,-9.463489508244482,1.667891874617103,9.747735680402073,2.25149219174466
19.452,,END,STABLE,,177.14242903917318,143.25106822895745,33.89136081021573,5.768385153302108,26.55905431812185,-10.189877452920696,1.583982284908586,9.919115657643099,7.339908462293465
19.486,,END,STABLE,,177.22786396522176,139.66717796699564,37.56068599822612,5.849483119008015,29.21207648935067,-11.12074554365369,1.395771578821838,10.20514435771546,7.172785444796034
19.519,,END,STABLE,,177.2130630396233,137.1272111949951,40.085851844628195,5.875368573991087,31.075693991738305,-11.79709481326658,1.1995599107143593,10.451448538164195,9.164914344341128
19.552,,END,DESCENT,,176.93610021290536,134.75879638157934,42.177303831326014,5.848598528771811,32.86589335056702,-12.37531026785364,1.0414273985344717,10.692566779291106,4.349111697279568
19.586,,END,DESCENT,,176.437281382461,132.05444057392606,44.38284080853495,5.771012202518756,35.12992230659594,-12.815637119478025,1.0037927509129274,10.451624877767332,-17.475583305228497
19.619,,END,DESCENT,,175.61517032646745,130.40009629949327,45.21507402697418,5.592786593886594,36.75919419129695,-12.840709509209772,1.0298579154464358,9.765335514304741,-24.46911680306016
19.652,,END,DESCENT,,174.57203466459663,128.83491232109117,45.73712234350546,5.297908254594061,38.40345236057082,-12.761635318338032,0.9937891756988736,9.157894792486989,-12.909017959448192
19.686,,END,DESCENT,,172.7326860512498,126.54916277027696,46.183523280972835,4.750289720694775,40.612785527691926,-12.838051702031114,0.8985565278576672,9.157011594311346,11.922922861493532
19.719,,END,DESCENT,,170.58058172411586,124.78498036330792,45.795601360807936,3.984308213087042,42.20023203111848,-13.01478760557362,0.8745097932899552,9.650117664679136,16.939728445491596
19.753,,END,DESCENT,,168.0166334284248,123.08662996106531,44.930003467359484,2.982255208167812,43.75194716205002,-13.161422876884664,0.8769623449548289,10.009635572393389,4.754776369208116
19.786,,END,DESCENT,,164.59694265369353,120.88769894825936,43.709243705434176,2.244893082747159,45.82528766802978,-13.287013383710867,0.8912054490653135,9.83163303685016,-10.244488304075901
19.819,,END,DESCENT,,160.86300784139956,119.28568151445975,41.57732632693981,1.8950319592802425,47.27022965653818,-13.44408882900205,0.9008758578507936,9.54239167821339,-6.440338588182442
19.853,5.0,START,DESCENT,0.0,156.71878005793536,117.8077395535366,38.911040504398756,2.140336561298965,48.4870243700644,-13.705236076398982,0.882658114229905,9.516526404412982,5.062324013892976
19.886,5.0,START,DESCENT,1.5699333967648788,151.76794564386552,116.1028059260212,35.66513971784431,3.077955439950901,49.907861518564175,-13.98933255541463,0.8492873787585553,9.931019379625795,12.333993164834283
19.919,5.0,START,DESCENT,3.139866793529926,146.70161226254552,114.94411007713084,31.75750218541468,4.870269196242525,51.109486295999695,-13.946403626869468,0.8346979012763143,10.233646748635365,6.307739356259731
19.953,5.0,START,DESCENT,4.757373929590772,141.9607921514136,113.74527072704367,28.21552142436994,7.158328477712871,52.545064123123055,-13.709665149833256,0.8149594109718581,10.287284175124498,-2.10913949915755
19.986,5.0,START,DESCENT,6.327307326355819,136.66955139679402,112.85053634117403,23.819015055619985,9.785279839282556,53.61612475410195,-13.533338904723994,0.8020303285401029,10.213374184008158,-3.795494337638843
20.02,5.0,START,DESCENT,7.944814462416665,131.56590423860231,111.84460282568884,19.721301412913476,12.596827913055822,54.74613865245949,-13.409258521851672,0.7903122870417687,10.129015663666486,-3.475859024555689
20.053,5.0,START,DESCENT,9.514747859181712,126.74226542353536,110.11777597872272,16.62448944481264,15.404722289901349,56.501061108835344,-13.38116291244194,0.763600031606147,10.070199193098286,-0.6633218496913855
20.086,5.0,START,DESCENT,11.08468125594659,123.03662470335048,107.6722703753217,15.364354328028782,17.982319368697315,58.71635700336585,-13.611372621312444,0.6919210230454637,10.065384257796243,-0.11418534740352015
20.12,5.0,START,DESCENT,12.702188392007605,119.8034992221925,106.01168057514238,13.791818647050121,20.183106450010943,60.10827701451944,-13.880042410338186,0.6291397284215836,10.062589989964527,0.16530898884752787
20.153,5.0,START,DESCENT,14.272121788772484,116.95668407518328,104.54673526865233,12.409948806530949,22.077126787108345,61.27013232744636,-14.18313240390134,0.5820831209569061,10.087808551683262,1.761515142821338
20.186,5.0,START,DESCENT,15.842055185537532,114.83784742486334,102.82335944999016,12.014487974873177,23.71757775013733,62.56497307076789,-14.611667479241955,0.5345553772190471,10.212592347806599,4.1830989819936235
20.22,5.0,START,DESCENT,17.459562321598376,113.5755486476214,101.7104342555858,11.865114392035608,25.1393749912222,63.4013313081824,-14.8882344362318,0.4871342155451417,10.342989652488292,4.056288541235062
20.253,5.0,START,DESCENT,19.029495718363425,111.49721601065286,100.72542862713514,10.771787383517719,26.481436460908697,64.1916520413359,-15.082919331528972,0.4201593077375981,10.435806675184901,1.6900096857731342
20.286,5.0,START,DESCENT,20.599429115128476,109.61430477949853,99.57399203397304,10.040312745525483,27.69904705414024,65.29159670811718,-15.134411257909784,0.32273616244335956,10.401074346115836,-3.400622585166502
20.32,5.0,START,DESCENT,22.21693625118932,108.22328671360576,98.75080882364324,9.47247788996252,28.806573918824096,66.27207618197649,-14.977114994380267,0.2979428296857505,10.26608986613846,-4.760655259299881
20.353,5.0,START,DESCENT,23.786869647954365,106.89287510223735,97.8041290156438,9.08874608659356,29.91170936074294,67.45829222276605,-14.73757876159013,0.2890617474907225,10.154518887527145,-1.9066395365242101
20.387,5.0,START,DESCENT,25.40437678401521,105.63742511568492,96.37744560312404,9.259979512560875,31.05238502244833,69.16652349425094,-14.456030902625034,0.1522497645381219,10.2252347674464,5.823298131708441
20.42,5.0,START,DESCENT,26.974310180780257,104.48308750898404,95.37854990703288,9.104537601951165,32.11484165861783,70.3223783158707,-14.2990717770964,0.28805053624115257,10.472304890895328,9.479904537672496
20.453,5.0,START,DESCENT,28.54424357754513,103.32670660103842,94.5242910744085,8.802415526629929,33.25689648034555,71.2944123621545,-14.181296563437,0.5230642794238096,10.722370165284142,5.566071337789936
20.487,5.0,START,DESCENT,30.161750713605983,101.9059090072002,93.62683007565256,8.27907893154763,34.38034703727319,72.32061767250798,-14.05255225183947,0.7121335836324042,10.725945165197661,-4.778173444647791
20.52,5.0,START,DESCENT,31.731684110371035,100.52684838995025,93.14042189982312,7.386426490127121,35.61640554810039,72.92342603485001,-13.936152065326874,0.817289837323443,10.533923009761422,-6.757356390683299
20.553,5.0,START,DESCENT,33.30161750713608,99.27519197729984,92.82304161636772,6.452150360932123,36.95172791007359,73.3892873486951,-13.78767103493716,0.9401626513419225,10.354939205319857,-4.924854381904993
