session_id,sample_idx,dt,imu0_ax,imu0_ay,imu0_az,imu0_gx,imu0_gy,imu0_gz,imu1_ax,imu1_ay,imu1_az,imu1_gx,imu1_gy,imu1_gz,ts,imu0_ax_f,imu0_gx_f,imu0_ay_f,imu0_gy_f,imu0_az_f,imu0_gz_f,imu1_ax_f,imu1_gx_f,imu1_ay_f,imu1_gy_f,imu1_az_f,imu1_gz_f
20260218_195716,572,0.01,0.102,-8.559,-4.887,0.023593959731543622,-0.047865771812080536,-0.09697986577181208,0.066,-9.781,-0.367,0.02453691275167786,-0.03260402684563759,-0.02438590604026846,148829,0.035583842570651544,0.023691419467341716,-8.575948843529565,-0.031418397586057654,-4.854762246080138,-0.09458843055115232,0.051441170605721655,0.017666828394124843,-9.80398593932498,-0.04205111529574811,-0.3273682491496929,-0.02423094018885528
20260218_195716,573,0.01,0.045,-8.566,-4.896,0.024593959731543623,-0.02686577181208054,-0.09097986577181208,0.084,-9.794,-0.279,0.022536912751677858,-0.03960402684563759,-0.027385906040268457,148839,0.02979570168080037,0.02321850495652383,-8.579612342767527,-0.028824437164611687,-4.852567162193091,-0.0909033387853064,0.05411171270339558,0.017568596245208325,-9.803283560147136,-0.040937429313785356,-0.32344760066358536,-0.02510667614099674
20260218_195716,574,0.01,-0.001,-8.596,-4.85,0.025593959731543624,-0.013865771812080537,-0.08497986577181207,0.084,-9.821,-0.306,0.015536912751677859,-0.04860402684563759,-0.02538590604026846,148849,0.024252937524060162,0.022771201535538355,-8.583699187802232,-0.027107850835463274,-4.84970153252247,-0.08763973788851818,0.057596878229726416,0.017465802650957457,-9.80270849118705,-0.03938112653380446,-0.319548164612361,-0.026043118800056393
20260218_195716,575,0.01,0.007,-8.617,-4.771,0.026593959731543625,-0.010865771812080536,-0.07997986577181208,0.096,-9.797,-0.287,0.01753691275167786,-0.05660402684563759,-0.02538590604026846,148859,0.01959681615104035,0.02239174705648983,-8.5876713049206,-0.026514239633559214,-4.846667388512293,-0.08504208553790683,0.062030312437744255,0.017398332263378193,-9.802271251111078,-0.03746709496113622,-0.31616488434156037,-0.026971875759606682
20260218_195716,576,0.01,-0.006,-8.611,-4.796,0.022593959731543625,-0.010865771812080536,-0.07797986577181208,0.053,-9.773,-0.296,0.01353691275167786,-0.05060402684563759,-0.027385906040268457,148869,0.016486846402443103,0.022113991375484664,-8.59102726636537,-0.02716218175456665,-4.843986065595918,-0.0832981327083311,0.06752193621065623,0.017397836486401915,-9.801964939014457,-0.035314913391108295,-0.3136644295938946,-0.027822506905371986
20260218_195716,577,0.01,-0.01,-8.611,-4.832,0.016593959731543623,-0.015865771812080535,-0.07897986577181208,0.035,-9.823,-0.333,0.0065369127516778595,-0.04160402684563759,-0.028385906040268458,148879,0.015496656055437616,0.02195854935578906,-8.59337912095491,-0.02901438063082674,-4.8421200294356455,-0.08251653680584972,0.07411972921622831,0.017478639137925057,-9.801771478875255,-0.03308739837687161,-0.3122471877520186,-0.02852716660653461
20260218_195716,578,0.01,0.023,-8.595,-4.889,0.017593959731543624,-0.027865771812080536,-0.07997986577181208,0.036,-9.823,-0.292,0.01253691275167786,-0.03660402684563759,-0.03038590604026846,148889,0.017015394710937073,0.02192858465180312,-8.5945050099785,-0.031872686878005756,-4.8414146084716485,-0.08271413430034258,0.08176819199568704,0.01763237871273854,-9.801669740999893,-0.03098260809533688,-0.3119429317166163,-0.02902537917740919
20260218_195716,579,0.01,0.054,-8.584,-4.878,0.019593959731543625,-0.04386577181208054,-0.08397986577181207,0.087,-9.796,-0.345,0.01953691275167786,-0.029604026845637586,-0.03038590604026846,148899,0.02116995387014509,0.022007722812629443,-8.594370046473456,-0.03539909987952202,-4.842065271467757,-0.08381461232228983,0.09027780200539094,0.01782840301812329,-9.80164271236996,-0.02920847854457945,-0.31263558273017134,-0.029268629885525133
20260218_195716,580,0.01,0.044,-8.589,-4.873,0.020593959731543623,-0.04986577181208054,-0.08697986577181208,0.133,-9.811,-0.304,0.02353691275167786,-0.02660402684563759,-0.027385906040268457,148909,0.027776501441284462,0.022161441641590972,-8.59311543497821,-0.03915918080893243,-4.844105078640873,-0.0856585229302032,0.09931692823070998,0.01802012376635732,-9.801680604552903,-0.027944688157508554,-0.3141076116280046,-0.02922430622318393
20260218_195716,581,0.01,-0.007,-8.612,-4.813,0.024593959731543623,-0.03486577181208054,-0.08297986577181207,0.128,-9.784,-0.301,0.02553691275167786,-0.013604026845637593,-0.02938590604026846,148919,0.03632579733515642,0.022342338487515153,-8.591021170483753,-0.04268019596453379,-4.847404058063658,-0.08802305381238616,0.10842917709396603,0.018155427540677116,-9.801778489215128,-0.027300592034731303,-0.31609316175649504,-0.02887854491685229
20260218_195716,582,0.01,-0.036,-8.614,-4.776,0.024593959731543623,-0.038865771812080535,-0.08697986577181208,0.085,-9.791,-0.365,0.02053691275167786,0.007395973154362412,-0.03038590604026846,148929,0.04600693576785438,0.022498392906277125,-8.588450036598077,-0.045514679634931374,-4.851678164759369,-0.09064892810492388,0.11707084141332084,0.018187861472600805,-9.801929996526223,-0.027280405511641823,-0.3183298394480563,-0.02823768222687924
20260218_195716,583,0.01,0.023,-8.559,-4.822,0.026593959731543625,-0.06886577181208053,-0.10197986577181208,0.115,-9.826,-0.324,0.01653691275167786,-0.005604026845637586,-0.027385906040268457,148939,0.05577547795587582,0.022582340613080478,-8.585781555448659,-0.04730047097135363,-4.856513481267966,-0.09327113018615941,0.1246598856132585,0.018085365880815288,-9.802120619991625,-0.02776675252293316,-0.32060082064919687,-0.02732813783744147
20260218_195716,584,0.01,0.084,-8.541,-4.905,0.023593959731543622,-0.06986577181208053,-0.10597986577181208,0.171,-9.785,-0.311,0.02153691275167786,-0.03460402684563759,-0.02538590604026846,148949,0.06446825488214984,0.022559931730083076,-8.583346230504398,-0.04780928705692054,-4.861413044295609,-0.09564959075505075,0.13062920576142015,0.017834616924483862,-9.802324075194853,-0.028530567036569678,-0.32276102825965447,-0.02619466799378336
20260218_195716,585,0.01,0.116,-8.552,-4.896,0.025593959731543624,-0.04386577181208054,-0.09797986577181209,0.162,-9.768,-0.33,0.01653691275167786,-0.03460402684563759,-0.02538590604026846,148959,0.07095545342690897,0.022415211765938386,-8.58137272757241,-0.046977061190766466,-4.865866063861934,-0.09759564386808825,0.13447877784857562,0.01744072930980875,-9.80250371267977,-0.029269085602874785,-0.32474430630541545,-0.024897086240087466
20260218_195716,586,0.01,0.118,-8.564,-4.892,0.023593959731543622,-0.04186577181208054,-0.09797986577181209,0.112,-9.824,-0.346,0.01053691275167786,-0.02660402684563759,-0.02338590604026846,148969,0.0743056315881209,0.02215183669644214,-8.579960332284623,-0.04491153587370096,-4.869427568151246,-0.09899056343315911,0.13582222055324655,0.016923406506894077,-9.802619320934339,-0.0296660228538374,-0.32655265094149405,-0.023505769353315022
20260218_195716,587,0.01,0.138,-8.591,-4.892,0.017593959731543624,-0.045865771812080534,-0.10097986577181207,0.095,-9.837,-0.292,0.01353691275167786,-0.04160402684563759,-0.02138590604026846,148979,0.07393001971125986,0.021790512739919127,-8.579083254520006,-0.041876446352756884,-4.871789561632196,-0.09979402509451579,0.13442535357481636,0.016311351700494445,-9.802637678077927,-0.029461893448101652,-0.32823213154525166,-0.022096430847609254
20260218_195716,588,0.01,0.096,-8.624,-4.869,0.016593959731543623,-0.03586577181208054,-0.10097986577181207,0.102,-9.806,-0.328,0.015536912751677859,-0.05160402684563759,-0.020385906040268457,148989,0.06967460337274145,0.021363643829489604,-8.578623401091184,-0.03825573471517666,-4.872826995252102,-0.1000422672700266,0.13023812071660093,0.015636844459773987,-9.802542749460962,-0.028519632115303898,-0.3298420943442415,-0.02074469288891946
20260218_195716,589,0.01,0.075,-8.588,-4.867,0.022593959731543625,-0.03386577181208054,-0.10197986577181208,0.126,-9.799,-0.354,0.01653691275167786,-0.04560402684563759,-0.01938590604026846,148999,0.06184123353366898,0.020908878208205396,-8.57841900138333,-0.034503897190834146,-4.872610362150497,-0.09983716480598379,0.12342307732575815,0.014931835219126305,-9.802340281379815,-0.02687097582578506,-0.3314246815426912,-0.019520949044644485
20260218_195716,590,0.01,0.006,-8.578,-4.881,0.020593959731543623,-0.022865771812080538,-0.09997986577181209,0.132,-9.796,-0.317,0.01753691275167786,-0.04360402684563759,-0.01838590604026846,149009,0.051137285063545805,0.02046322248471531,-8.578312656509294,-0.031089536318047978,-4.871385943957721,-0.09932817718760502,0.11437992945312052,0.014225928294737374,-9.80205378361663,-0.024731835384272215,-0.33298077197923814,-0.018485916718515984
20260218_195716,591,0.01,-0.039,-8.599,-4.865,0.015593959731543624,-0.019865771812080536,-0.09597986577181208,0.152,-9.789,-0.323,0.01253691275167786,-0.04160402684563759,-0.01738590604026846,149019,0.03857085429753962,0.020058789339831868,-8.578185222237536,-0.028439177985776852,-4.869531090648392,-0.0986895709011563,0.10375783046478324,0.013545753844774702,-9.801713495744679,-0.0224799906920236,-0.3344566502239188,-0.01768714486128368
20260218_195716,592,0.01,-0.005,-8.595,-4.835,0.021593959731543624,-0.02686577181208054,-0.09497986577181208,0.148,-9.793,-0.33,0.011536912751677859,-0.02560402684563759,-0.01738590604026846,149029,0.025319010952601334,0.019720458155955557,-8.57796882063486,-0.026887754480602735,-4.867494912561652,-0.09809572995417118,0.09244082947149238,0.012914920836571973,-9.801343535479909,-0.020595622526179413,-0.33574415865447105,-0.017156602902500966
20260218_195716,593,0.01,0.044,-8.553,-4.845,0.026593959731543625,-0.03086577181208054,-0.09597986577181208,0.116,-9.79,-0.325,0.01353691275167786,-0.002604026845637583,-0.01738590604026846,149039,0.012596032182224444,0.019465103298501707,-8.577639581445837,-0.02664073341597287,-4.865735303057923,-0.09769765965927832,0.08149213294862699,0.0123539666643283,-9.80095294096298,-0.019573353400159865,-0.3366959190447317,-0.016909366080608654
20260218_195716,594,0.01,0.036,-8.547,-4.887,0.018593959731543624,-0.03286577181208054,-0.09697986577181208,0.051,-9.817,-0.299,0.01253691275167786,0.010395973154362415,-0.01738590604026846,149049,0.001537697726474884,0.01930167920458693,-8.577196608563119,-0.0277509112239976,-4.864661644503106,-0.0976036935081949,0.07205139561662958,0.011880088048774927,-9.800534100282105,-0.01982193872846174,-0.337155214321834,-0.016943346558451994
20260218_195716,595,0.01,0.037,-8.571,-4.912,0.014593959731543624,-0.025865771812080537,-0.09497986577181208,0.044,-9.819,-0.419,0.01053691275167786,0.016395973154362406,-0.01538590604026846,149059,-0.0068963171802535,0.019231440356917914,-8.576637439867225,-0.030111200672141843,-4.864588739390637,-0.09786684690845239,0.06519373914933727,0.011506647048926783,-9.800068676140388,-0.021572498558551204,-0.3369965480806993,-0.017240008606782566
20260218_195716,596,0.01,0.014,-8.581,-4.849,0.019593959731543625,-0.015865771812080535,-0.09297986577181208,-0.011,-9.773,-0.298,0.01353691275167786,0.007395973154362412,-0.01738590604026846,149069,-0.012007997869603236,0.019247998594391677,-8.575940638428944,-0.03346403889165991,-4.865703049561391,-0.0984804064765699,0.06177389308705784,0.011242502924292443,-9.799538408710546,-0.02481616316847849,-0.33616855416556873,-0.017766039938636444
20260218_195716,597,0.01,-0.037,-8.553,-4.845,0.023593959731543622,-0.021865771812080537,-0.09597986577181208,0.013,-9.789,-0.39,0.01053691275167786,-0.023604026845637588,-0.020385906040268457,149079,-0.013438162558961608,0.019337493862381483,-8.575062537888437,-0.03742804105641543,-4.868040700105629,-0.09938239749541848,0.06228715066207057,0.011091279737988822,-9.79893743969333,-0.029286217274470012,-0.33472795048197346,-0.018475966672690372
20260218_195716,598,0.01,-0.062,-8.575,-4.825,0.016593959731543623,-0.037865771812080534,-0.10097986577181207,0.072,-9.813,-0.33,0.00753691275167786,-0.05660402684563759,-0.01838590604026846,149089,-0.011228847689983957,0.01947941995012206,-8.573949413855908,-0.041541911194380894,-4.871479261129513,-0.10046851085188321,0.06677668364459544,0.011050806954686307,-9.798283609622898,-0.03448939500942588,-0.3328538934466913,-0.01931563012623493
20260218_195716,599,0.01,-0.066,-8.589,-4.88,0.011593959731543623,-0.05086577181208054,-0.10397986577181208,0.115,-9.818,-0.323,0.00953691275167786,-0.0626040268456376,-0.01838590604026846,149099,-0.005853913627059488,0.01964856281928786,-8.572561090912535,-0.04532320204578952,-4.875748513385898,-0.10161179548721753,0.07480494040079597,0.011113101963021827,-9.797626602521394,-0.03977924367066737,-0.3308367588689865,-0.02022632284061189
20260218_195716,600,0.01,-0.043,-8.599,-4.881,0.019593959731543625,-0.05986577181208054,-0.10497986577181208,0.104,-9.808,-0.34,0.011536912751677859,-0.04760402684563759,-0.02238590604026846,149109,0.0018030714110035876,0.019818323145281935,-8.570898340023746,-0.048335541985628186,-4.880464245954916,-0.1026860996279049,0.08549101347498964,0.011265247293223426,-9.797050087816132,-0.04445571982028888,-0.3290420539880861,-0.02114929755018451
20260218_195716,601,0.01,0.002,-8.579,-4.895,0.026593959731543625,-0.06386577181208053,-0.10697986577181208,0.069,-9.784,-0.298,0.01453691275167786,-0.04560402684563759,-0.02338590604026846,149119,0.010538229649094748,0.01996534723035075,-8.569024747630968,-0.050254184783225075,-4.8851827857306604,-0.10358931479571647,0.09760379430662681,0.011491215662797849,-9.796664899062337,-0.047872264431769965,-0.32785625663788426,-0.022030312776990902
20260218_195716,602,0.01,0.013,-8.557,-4.924,0.024593959731543623,-0.06686577181208053,-0.10997986577181208,0.072,-9.796,-0.34,0.01253691275167786,-0.05060402684563759,-0.02338590604026846,149129,0.018983416762979953,0.02007468679066101,-8.567074962573534,-0.05091813425922589,-4.88946633169886,-0.10426229184061725,0.10969692252998593,0.011774201026508358,-9.796592524872109,-0.04953401772244278,-0.3276251266274562,-0.022823806505119944
20260218_195716,603,0.01,0.078,-8.548,-4.927,0.020593959731543623,-0.06986577181208053,-0.11297986577181207,0.108,-9.796,-0.304,0.01453691275167786,-0.05460402684563759,-0.02238590604026846,149139,0.025809931964848324,0.020143992020159377,-8.56524550752683,-0.05035848916300718,-4.892944815321844,-0.10469989067457648,0.12027341443515781,0.012098661171363637,-9.796941838483434,-0.049175341961497254,-0.32859587542680146,-0.023496250358530087
20260218_195716,604,0.01,0.084,-8.593,-4.881,0.016593959731543623,-0.053865771812080535,-0.10797986577181208,0.124,-9.782,-0.323,0.01253691275167786,-0.05860402684563759,-0.02338590604026846,149149,0.029946068145850747,0.020185214643022732,-8.563769577659237,-0.04879668357153238,-4.895360993070955,-0.1049518726378545,0.12796869311034223,0.012451352388464794,-9.79778462398858,-0.04680841181301315,-0.3308730026817407,-0.024028334640444973
20260218_195716,605,0.01,0.06,-8.565,-4.89,0.022593959731543625,-0.03486577181208054,-0.10297986577181208,0.145,-9.795,-0.347,0.01053691275167786,-0.0636040268456376,-0.02538590604026846,149159,0.030768146674630844,0.02022309993342798,-8.562880677312581,-0.046612007417090616,-4.896591241308237,-0.10511315401244739,0.1317365715685416,0.012821113001529594,-9.79913584351984,-0.04273670754766207,-0.3343945360586455,-0.024415820243018412
20260218_195716,606,0.01,0.038,-8.545,-4.88,0.022593959731543625,-0.03286577181208054,-0.10097986577181207,0.165,-9.799,-0.315,0.01053691275167786,-0.0636040268456376,-0.02638590604026846,149169,0.02822826930808052,0.020290752854296157,-8.562771068144901,-0.04428385015419236,-4.896642440800992,-0.10530509735453397,0.1310154545401248,0.01319775177751279,-9.80094315885653,-0.03752916592694182,-0.3389316631826282,-0.024669007633626595
20260218_195716,607,0.01,0.049,-8.562,-4.877,0.020593959731543623,-0.039865771812080536,-0.10197986577181208,0.196,-9.812,-0.361,0.011536912751677859,-0.04960402684563759,-0.02438590604026846,149179,0.022893899763362813,0.020423182056237617,-8.563551544386176,-0.04231878085775084,-4.895631557543496,-0.1056514708559818,0.12584646834702773,0.013570786837562344,-9.80308779088718,-0.031954150161496886,-0.34411106493400545,-0.02481078077880681
20260218_195716,608,0.01,0.067,-8.545,-4.92,0.015593959731543624,-0.04386577181208054,-0.10297986577181208,0.185,-9.815,-0.339,0.01753691275167786,-0.014604026845637594,-0.02538590604026846,149189,0.01588983669975842,0.020649989165893286,-8.565219939828284,-0.04117441076626826,-4.893756305649581,-0.1062537697553039,0.11691539483255699,0.01392873295860902,-9.805396158962703,-0.026878101474986937,-0.349456295088135,-0.024873220138586654
20260218_195716,609,0.01,0.037,-8.548,-4.928,0.018593959731543624,-0.03486577181208054,-0.10297986577181208,0.134,-9.789,-0.358,0.01653691275167786,0.006395973154362411,-0.02538590604026846,149199,0.008747865082988832,0.020988570550703176,-8.56764579225004,-0.04119100686247473,-4.89126306224859,-0.1071704604818677,0.10549832408219965,0.014259181372627263,-9.80765991204969,-0.023141114449248462,-0.35444252868828346,-0.024892950561768542
20260218_195716,610,0.01,-0.019,-8.576,-4.86,0.022593959731543625,-0.027865771812080536,-0.10397986577181208,0.084,-9.796,-0.371,0.015536912751677859,0.004395973154362409,-0.02538590604026846,149209,0.00318256948771473,0.021439291390321007,-8.570576327121094,-0.04253954193763668,-4.888415198924598,-0.10840362861694407,0.09330698655419885,0.014549403670402446,-9.809661581376963,-0.021428419904705134,-0.35855777902211566,-0.02490564724315481
20260218_195716,611,0.01,-0.043,-8.576,-4.836,0.020593959731543623,-0.03686577181208054,-0.10997986577181208,0.061,-9.82,-0.37,0.01453691275167786,-0.005604026845637586,-0.02438590604026846,149219,0.0008245703520565352,0.021983798402167038,-8.5736644932214,-0.0451926523352405,-4.885464490886165,-0.10989496180062877,0.08225067380583617,0.014787069926704257,-9.811203420084926,-0.022159710453801273,-0.3613631972150108,-0.024940362142431147
20260218_195716,612,0.01,-0.057,-8.593,-4.847,0.019593959731543625,-0.039865771812080536,-0.11197986577181207,0.026,-9.839,-0.342,0.00953691275167786,-0.016604026845637596,-0.02238590604026846,149229,0.002953499819767023,0.022586953968707083,-8.576514630604391,-0.048922820945514346,-4.882630225620482,-0.11153133211289067,0.074151184451936,0.014961019390105417,-9.812136524218124,-0.025415583348614854,-0.36254548697024863,-0.02501451527436267
20260218_195716,613,0.01,-0.063,-8.576,-4.945,0.022593959731543625,-0.04186577181208054,-0.11297986577181207,0.025,-9.808,-0.415,0.011536912751677859,-0.020604026845637585,-0.02238590604026846,149239,0.01027780709217436,0.02320211242808217,-8.578737410553014,-0.05332922279926428,-4.880090962441001,-0.11315870017578371,0.07045893242199344,0.015062529529769778,-9.812385807651157,-0.030913147304692735,-0.361955877396221,-0.025130491649290796
20260218_195716,614,0.01,-0.03,-8.588,-4.893,0.027593959731543626,-0.05086577181208054,-0.11397986577181207,0.02,-9.802,-0.282,0.01453691275167786,-0.03960402684563759,-0.02438590604026846,149249,0.022802924775960454,0.023778823345051603,-8.580004360182292,-0.05789079642121248,-4.877989228766975,-0.11460188706741341,0.07201923920229085,0.0150876804401578,-9.811965570955687,-0.03803404647687132,-0.35963215227695844,-0.02527468831491622
20260218_195716,615,0.01,0.026,-8.594,-4.861,0.027593959731543626,-0.07186577181208054,-0.11797986577181208,0.042,-9.812,-0.396,0.015536912751677859,-0.04660402684563759,-0.02638590604026846,149259,0.03981328008220092,0.024271524053978706,-8.580093503234668,-0.06203872402552369,-4.876442417349787,-0.11568709237602258,0.07892881300028749,0.015040912023024126,-9.810981692481198,-0.045900460137770854,-0.35580218951178,-0.025419452244083904
20260218_195716,616,0.01,0.067,-8.568,-4.891,0.025593959731543624,-0.09186577181208053,-0.12297986577181208,0.075,-9.846,-0.382,0.01953691275167786,-0.03460402684563759,-0.027385906040268457,149269,0.059970845650585095,0.02464746219590123,-8.57892021887036,-0.06523738361514947,-4.875549927212951,-0.11626380868634713,0.09050653370649639,0.014938885598593373,-9.8096189333945,-0.05348913328545703,-0.3508684732953208,-0.025527691788827567
20260218_195716,617,0.01,0.126,-8.564,-4.92,0.022593959731543625,-0.09286577181208053,-0.12197986577181208,0.085,-9.829,-0.352,0.02353691275167786,-0.04560402684563759,-0.02538590604026846,149279,0.08150937057715749,0.024892214232833318,-8.576550220137465,-0.06706005774815635,-4.8753893752312045,-0.11622289825238886,0.10538359243203657,0.01481282918800424,-9.808113821868602,-0.05976994862738605,-0.3453729360864456,-0.025559300072754237
20260218_195716,618,0.01,0.167,-8.595,-4.88,0.027593959731543626,-0.07786577181208053,-0.11797986577181208,0.116,-9.778,-0.343,0.02153691275167786,-0.0776040268456376,-0.02538590604026846,149289,0.10248544683288716,0.025011769758381364,-8.573193865886712,-0.06724576350070141,-4.8760004429603905,-0.1155081731247126,0.121699369618195,0.01470726582627447,-9.806715522145517,-0.0638529240423145,-0.33994188516421103,-0.025478189392200926
20260218_195716,619,0.01,0.151,-8.594,-4.817,0.03059395973154362,-0.05786577181208054,-0.10997986577181208,0.173,-9.762,-0.333,0.01453691275167786,-0.10360402684563759,-0.02638590604026846,149299,0.1210398137775457,0.025030903958496845,-8.569182305081553,-0.06572749245683897,-4.877360905296803,-0.11412003715278764,0.137373932322002,0.014673775095283868,-9.805640621893307,-0.0651247443013082,-0.33521390848521704,-0.02525876991873719
20260218_195716,620,0.01,0.128,-8.582,-4.806,0.023593959731543622,-0.05986577181208054,-0.10997986577181208,0.177,-9.796,-0.291,0.0065369127516778595,-0.1076040268456376,-0.02638590604026846,149309,0.1356261202971718,0.024988168000268828,-8.564926592588561,-0.06262896746904138,-4.879365092899128,-0.11211143128541955,0.15041722784728911,0.014760183220576789,-9.805031947714918,-0.06335344482317976,-0.33175915154575647,-0.024890944919409883
20260218_195716,621,0.01,0.169,-8.545,-4.887,0.020593959731543623,-0.06286577181208053,-0.11297986577181207,0.178,-9.809,-0.312,0.00553691275167786,-0.0946040268456376,-0.02438590604026846,149319,0.1451770163177076,0.0249283661878858,-8.560862707912834,-0.058233964030090464,-4.881818082379007,-0.10957784575358485,0.159229873125774,0.014997693285711395,-9.804932499174638,-0.05874024286487288,-0.33000290378781394,-0.02438295976531048
20260218_195716,622,0.01,0.182,-8.518,-4.921,0.019593959731543625,-0.04886577181208054,-0.10597986577181208,0.188,-9.812,-0.343,0.00853691275167786,-0.06760402684563759,-0.02338590604026846,149329,0.14919313242410132,0.024894002402219083,-8.557389611339515,-0.05293677491966517,-4.884454857056994,-0.10664394664743411,0.16285150429625786,0.015389865923586077,-9.80528113267248,-0.051903521640541996,-0.33016698013598894,-0.023761706777169038
20260218_195716,623,0.01,0.144,-8.545,-4.918,0.023593959731543622,-0.027865771812080536,-0.09597986577181208,0.233,-9.824,-0.321,0.01753691275167786,-0.05660402684563759,-0.02338590604026846,149339,0.14775397958216605,0.024917604986782346,-8.554812361271662,-0.0471840374036344,-4.88698238755194,-0.10344941638429406,0.16111935480506867,0.015907137697549537,-9.805929247051123,-0.04379172147188557,-0.3322384221109062,-0.023070385962942284
20260218_195716,624,0.01,0.134,-8.52,-4.912,0.03059395973154362,-0.02686577181208054,-0.09597986577181208,0.22,-9.795,-0.351,0.02053691275167786,-0.023604026845637588,-0.02438590604026846,149349,0.1414597366901554,0.0250166103865117,-8.553304079873978,-0.04141791410974679,-4.8891309950412785,-0.10013633605634427,0.15471035768194022,0.016488727171006697,-9.80667210144931,-0.03553634819236087,-0.3359686969946454,-0.022363708969951972
20260218_195716,625,0.01,0.102,-8.523,-4.923,0.024593959731543623,-0.03386577181208054,-0.09697986577181208,0.171,-9.802,-0.351,0.01853691275167786,0.016395973154362406,-0.02338590604026846,149359,0.13132059123952375,0.02519159228009597,-8.552896826087544,-0.036029131813975664,-4.890697354220961,-0.09683998642995509,0.14505391196988562,0.01705132103112619,-9.807286835480678,-0.028269355898814765,-0.3409011113520147,-0.02170104963972481
20260218_195716,626,0.01,0.091,-8.576,-4.869,0.020593959731543623,-0.037865771812080534,-0.09397986577181208,0.145,-9.832,-0.318,0.02053691275167786,0.016395973154362406,-0.020385906040268457,149369,0.11861576173281818,0.025427664589643777,-8.55350308559445,-0.03132540752222949,-4.8915667558922395,-0.093684082496962,0.1341202580548235,0.017502109402619526,-9.807570582108882,-0.02293752657387343,-0.3464215998527964,-0.02113814522735805
20260218_195716,627,0.01,0.086,-8.619,-4.86,0.022593959731543625,-0.03286577181208054,-0.09197986577181208,0.116,-9.79,-0.329,0.02153691275167786,0.008395973154362413,-0.01938590604026846,149379,0.10474564606008405,0.025698414832270346,-8.554959462757216,-0.027516660662583663,-4.8917124723340075,-0.09078017818805327,0.12411038960182601,0.01775319287530227,-9.80737388880423,-0.02014810581494708,-0.3518280034554275,-0.020718252979926778
20260218_195716,628,0.01,0.09,-8.611,-4.863,0.029593959731543624,-0.020865771812080536,-0.08797986577181208,0.062,-9.797,-0.355,0.01353691275167786,0.010395973154362415,-0.01838590604026846,149389,0.0910965914179281,0.025971619673322614,-8.557075943584598,-0.024714673414839117,-4.891179457787231,-0.08822976063373189,0.11709340396794367,0.017734910502160653,-9.806625823361411,-0.020074187781246904,-0.35641328003680156,-0.020464045563897703
20260218_195716,629,0.01,0.073,-8.557,-4.886,0.03159395973154362,-0.018865771812080538,-0.08797986577181208,0.033,-9.838,-0.376,0.011536912751677859,-0.0016040268456375961,-0.01838590604026846,149399,0.07892991851478122,0.026215749126508172,-8.559672154490233,-0.02294296690556499,-4.8900637978892005,-0.0861268632030346,0.11465078838710248,0.017406623742850336,-9.805347818849793,-0.0224365869397827,-0.3595564605124107,-0.020371778590081543
20260218_195716,630,0.01,0.08,-8.541,-4.893,0.028593959731543623,-0.03086577181208054,-0.09097986577181208,0.047,-9.819,-0.401,0.01853691275167786,-0.02560402684563759,-0.01738590604026846,149409,0.06929802955409015,0.026405800805692874,-8.56258905663362,-0.022152550428247455,-4.888496736396577,-0.08455890643855733,0.11759059390450759,0.016764325802691375,-9.803653802018461,-0.026564395378914463,-0.36081116228022575,-0.020409171388760104
20260218_195716,631,0.01,0.117,-8.526,-4.928,0.03059395973154362,-0.03686577181208054,-0.09297986577181208,0.066,-9.796,-0.355,0.02153691275167786,-0.04060402684563759,-0.01938590604026846,149419,0.06298354464415325,0.026526850312070947,-8.56567774624114,-0.022239738243827897,-4.8866349554308215,-0.0836037678173519,0.12578612134883035,0.015844680986884806,-9.80173490571152,-0.031522366364709724,-0.3599776977653026,-0.020517958710294028
20260218_195716,632,0.01,0.097,-8.523,-4.929,0.028593959731543623,-0.022865771812080538,-0.08597986577181208,0.067,-9.793,-0.341,0.01953691275167786,-0.05660402684563759,-0.01938590604026846,149429,0.060454346134585155,0.026574318786611054,-8.568778894628982,-0.023062792576103747,-4.8846519107881194,-0.08332182917749187,0.1381742770951436,0.014724721666116701,-9.799829202377987,-0.036281938028456445,-0.3571446592698641,-0.020621295010514507
20260218_195716,633,0.01,0.051,-8.551,-4.879,0.020593959731543623,-0.014865771812080536,-0.07997986577181208,0.12,-9.8,-0.406,0.01753691275167786,-0.06660402684563758,-0.020385906040268457,149439,0.06182946218876971,0.02655121623815094,-8.57171008003665,-0.024455203302938603,-4.882722980040971,-0.08374317297741266,0.1529215392540917,0.013516047480589315,-9.798180663169557,-0.03990564203006417,-0.3526899064376318,-0.020635279724692035
20260218_195716,634,0.01,0.008,-8.62,-4.836,0.016593959731543623,-0.020865771812080536,-0.07897986577181208,0.144,-9.788,-0.349,0.01653691275167786,-0.07160402684563759,-0.02238590604026846,149449,0.06685811000296578,0.026463972335970726,-8.574272440683272,-0.02623531019813117,-4.881001684490581,-0.0848521107557021,0.16773539287172612,0.012352732635586741,-9.79699516280398,-0.04171278441630671,-0.34723659927901646,-0.02048299038829903
20260218_195716,635,0.01,-0.01,-8.589,-4.829,0.021593959731543624,-0.025865771812080537,-0.07997986577181208,0.245,-9.763,-0.445,0.011536912751677859,-0.07460402684563759,-0.02338590604026846,149459,0.07492387796940803,0.02631926845797401,-8.576276700879196,-0.028213855803636046,-4.879592774477808,-0.086573126589871,0.1802705068615214,0.011373439808907542,-9.796402861744863,-0.04139767223518772,-0.34156537334579185,-0.020108727941383887
