session_id,sample_idx,dt,imu0_ax,imu0_ay,imu0_az,imu0_gx,imu0_gy,imu0_gz,imu1_ax,imu1_ay,imu1_az,imu1_gx,imu1_gy,imu1_gz,ts
20260212_183758,382,0.01,-3.35,8.73,-0.89,-0.0,-0.582,-0.9,-0.17,-10.026,0.164,0.12,0.253,0.156,384237
20260212_183758,383,0.01,-3.791,8.936,-0.638,0.007,-0.494,-0.946,-0.1,-10.338,0.124,0.137,0.212,0.135,384247
20260212_183758,384,0.01,-4.253,8.796,-0.568,-0.031,-0.442,-1.0,0.485,-10.144,-0.26,0.134,0.142,0.109,384257
20260212_183758,385,0.01,-4.536,8.929,-0.607,0.003,-0.439,-1.043,0.577,-10.421,0.48,0.148,0.031,0.086,384267
20260212_183758,386,0.01,-4.838,9.075,-0.463,-0.023,-0.438,-1.061,0.133,-10.496,0.812,0.135,0.041,0.06,384277
20260212_183758,387,0.01,-4.708,8.914,-0.656,-0.122,-0.408,-1.062,-0.199,-10.18,0.767,0.095,0.001,0.034,384287
20260212_183758,388,0.01,-4.515,8.481,-1.133,-0.253,-0.318,-1.035,-0.821,-9.82,0.705,0.058,-0.05,0.02,384297
20260212_183758,389,0.01,-4.469,8.112,-1.016,-0.313,-0.26,-0.996,-1.199,-9.726,0.232,0.058,-0.117,0.025,384307
20260212_183758,390,0.01,-4.399,7.728,-0.735,-0.299,-0.232,-0.967,-1.291,-9.894,0.185,0.063,-0.161,0.03,384317
20260212_183758,391,0.01,-4.294,7.534,-0.979,-0.177,-0.136,-0.98,-1.298,-10.032,0.29,0.082,-0.144,0.03,384327
20260212_183758,392,0.01,-4.233,7.644,-0.696,-0.076,-0.078,-1.029,-1.047,-10.186,0.11,0.108,-0.108,0.024,384337
20260212_183758,393,0.01,-4.303,7.797,-0.447,-0.081,-0.106,-1.091,-0.747,-10.12,0.413,0.116,-0.029,0.006,384347
20260212_183758,394,0.01,-4.41,7.929,-0.514,-0.135,-0.13,-1.141,-0.572,-9.693,0.592,0.121,0.025,-0.023,384357
20260212_183758,395,0.01,-4.482,8.2,-0.817,-0.189,-0.051,-1.18,-0.267,-9.641,0.256,0.163,0.031,-0.028,384367
20260212_183758,396,0.01,-4.745,8.274,-0.324,-0.192,0.045,-1.2,0.154,-10.101,0.142,0.188,0.021,-0.005,384377
20260212_183758,397,0.01,-4.859,8.332,-0.109,-0.168,0.073,-1.187,0.379,-10.019,0.386,0.122,0.009,-0.003,384387
20260212_183758,398,0.01,-4.983,8.244,-0.459,-0.225,0.14,-1.151,0.47,-10.134,0.434,0.148,-0.009,0.002,384397
20260212_183758,399,0.01,-5.38,8.036,-0.635,-0.301,0.284,-1.094,0.083,-10.314,0.263,0.203,-0.054,-0.02,384407
20260212_183758,400,0.01,-5.868,7.95,-0.919,-0.319,0.43,-1.045,-0.365,-10.266,-0.145,0.217,-0.166,-0.054,384417
20260212_183758,401,0.01,-6.335,7.819,-0.741,-0.327,0.47,-1.022,-0.627,-10.258,-0.256,0.195,-0.22,-0.068,384427
20260212_183758,402,0.01,-6.702,7.527,-0.784,-0.345,0.459,-1.042,-0.778,-10.266,0.278,0.169,-0.148,-0.086,384437
20260212_183758,403,0.01,-6.982,7.12,-0.664,-0.363,0.373,-1.104,-1.054,-10.198,0.659,0.148,-0.067,-0.126,384447
20260212_183758,404,0.01,-6.962,6.751,-0.705,-0.353,0.12,-1.202,-1.637,-9.498,0.96,0.136,-0.034,-0.186,384457
20260212_183758,405,0.01,-6.802,6.885,-0.112,-0.238,-0.206,-1.268,-1.423,-9.214,0.388,0.122,-0.094,-0.175,384467
20260212_183758,406,0.01,-6.358,7.348,-0.152,-0.143,-0.373,-1.3,-0.87,-9.497,0.39,0.119,-0.125,-0.105,384477
20260212_183758,407,0.01,-6.445,7.303,-0.438,-0.186,-0.402,-1.301,-0.013,-9.927,1.206,0.151,0.035,-0.042,384487
20260212_183758,408,0.01,-6.246,7.061,-0.615,-0.236,-0.431,-1.283,0.374,-10.607,1.64,0.212,0.105,-0.061,384497
20260212_183758,409,0.01,-5.974,6.814,-1.05,-0.236,-0.365,-1.26,0.023,-10.887,1.123,0.279,0.006,-0.16,384507
20260212_183758,410,0.01,-5.928,6.761,-0.987,-0.209,-0.159,-1.234,-0.248,-10.388,0.596,0.178,-0.131,-0.255,384517
20260212_183758,411,0.01,-6.127,6.687,-0.715,-0.198,0.015,-1.228,-0.485,-9.953,0.45,0.108,-0.19,-0.276,384527
20260212_183758,412,0.01,-6.336,6.408,-0.884,-0.238,0.093,-1.25,-0.629,-9.892,0.628,0.12,-0.193,-0.277,384537
20260212_183758,413,0.01,-6.476,6.154,-0.712,-0.296,0.108,-1.3,-1.4,-9.812,1.123,0.119,-0.25,-0.326,384547
20260212_183758,414,0.01,-6.559,5.879,-0.268,-0.342,0.002,-1.356,-2.11,-9.502,0.806,0.115,-0.316,-0.352,384557
20260212_183758,415,0.01,-6.647,5.736,-0.595,-0.272,-0.073,-1.386,-2.223,-9.133,0.145,0.118,-0.316,-0.31,384567
20260212_183758,416,0.01,-7.2,5.959,-1.03,-0.197,-0.012,-1.377,-1.18,-9.141,0.407,0.13,-0.111,-0.198,384577
20260212_183758,417,0.01,-7.84,6.374,-0.811,-0.183,0.039,-1.293,0.266,-9.808,1.472,0.206,0.21,-0.093,384587
20260212_183758,418,0.01,-8.022,6.725,-1.3,-0.237,0.154,-1.203,1.357,-10.861,1.881,0.321,0.473,-0.082,384597
20260212_183758,419,0.01,-7.51,6.851,-1.055,-0.27,0.191,-1.153,1.594,-11.026,1.612,0.326,0.502,-0.194,384607
20260212_183758,420,0.01,-6.836,6.987,-0.483,-0.263,-0.086,-1.166,1.708,-10.739,0.841,0.238,0.244,-0.304,384617
20260212_183758,421,0.01,-6.65,7.022,-0.311,-0.213,-0.389,-1.168,1.591,-10.217,0.869,0.126,-0.049,-0.334,384627
20260212_183758,422,0.01,-7.03,7.089,-0.269,-0.195,-0.178,-1.179,1.187,-9.644,0.988,0.058,-0.192,-0.314,384637
20260212_183758,423,0.01,-7.411,7.119,0.147,-0.193,0.094,-1.203,0.396,-9.677,0.837,0.053,-0.326,-0.274,384647
20260212_183758,424,0.01,-7.501,7.095,-0.261,-0.166,0.073,-1.232,-0.55,-9.647,0.621,0.051,-0.384,-0.248,384657
20260212_183758,425,0.01,-7.574,6.757,-0.367,-0.165,-0.159,-1.217,-0.846,-9.684,0.263,0.074,-0.265,-0.189,384667
20260212_183758,426,0.01,-8.7,6.562,-0.477,-0.144,-0.223,-1.12,-0.19,-9.935,0.353,0.086,-0.093,-0.115,384677
20260212_183758,427,0.01,-8.924,6.264,-0.439,-0.177,0.021,-1.02,0.323,-9.974,0.681,0.103,0.033,-0.097,384687
20260212_183758,428,0.01,-8.711,6.244,-0.126,-0.241,0.232,-0.908,1.089,-10.422,0.578,0.181,0.139,-0.094,384697
20260212_183758,429,0.01,-7.808,6.275,0.139,-0.241,-0.348,-0.901,1.615,-10.617,0.721,0.185,0.116,-0.119,384707
20260212_183758,430,0.01,-7.193,6.278,0.037,-0.261,-0.569,-0.899,1.807,-10.221,0.864,0.113,-0.018,-0.143,384717
20260212_183758,431,0.01,-7.037,6.258,0.567,-0.272,-0.407,-0.929,1.644,-10.171,1.085,0.101,-0.076,-0.153,384727
20260212_183758,432,0.01,-7.153,6.066,0.913,-0.33,-0.23,-0.985,1.17,-10.122,0.907,0.095,-0.21,-0.18,384737
20260212_183758,433,0.01,-7.042,5.642,0.717,-0.342,-0.091,-1.054,0.13,-9.869,0.847,0.077,-0.422,-0.217,384747
20260212_183758,434,0.01,-7.368,5.474,-0.074,-0.295,-0.059,-1.091,-0.566,-9.76,0.718,0.097,-0.429,-0.198,384757
20260212_183758,435,0.01,-8.382,5.231,-0.345,-0.271,-0.063,-1.065,-1.024,-9.45,0.787,0.108,-0.354,-0.166,384767
20260212_183758,436,0.01,-8.995,5.18,-0.329,-0.238,0.166,-0.996,-0.713,-9.5,0.751,0.155,-0.219,-0.102,384777
20260212_183758,437,0.01,-9.178,4.67,-0.683,-0.293,0.433,-0.919,-0.063,-10.051,1.426,0.218,-0.028,-0.041,384787
20260212_183758,438,0.01,-9.218,4.318,-0.504,-0.263,0.436,-0.841,0.383,-10.329,1.842,0.238,0.123,-0.04,384797
20260212_183758,439,0.01,-8.782,4.203,-0.59,-0.243,0.102,-0.813,0.322,-10.414,1.877,0.231,0.163,-0.096,384807
20260212_183758,440,0.01,-8.406,3.894,-0.361,-0.246,-0.309,-0.833,0.087,-10.296,1.366,0.157,0.002,-0.168,384817
20260212_183758,441,0.01,-8.152,3.906,-0.351,-0.177,-0.439,-0.884,-0.257,-10.059,1.201,0.08,-0.171,-0.212,384827
20260212_183758,442,0.01,-8.053,4.123,-0.202,-0.142,-0.375,-0.94,-0.185,-9.954,1.476,0.072,-0.115,-0.208,384837
20260212_183758,443,0.01,-8.32,4.225,-0.322,-0.173,-0.375,-0.988,-0.045,-9.896,1.65,0.043,-0.066,-0.189,384847
20260212_183758,444,0.01,-8.804,4.219,-0.336,-0.131,-0.396,-1.002,-0.134,-9.768,1.511,0.054,-0.07,-0.184,384857
20260212_183758,445,0.01,-9.032,4.616,-0.238,-0.043,-0.309,-0.988,-0.031,-9.9,1.412,0.1,0.006,-0.17,384867
20260212_183758,446,0.01,-8.779,4.694,0.217,-0.029,-0.261,-0.941,0.559,-10.02,1.316,0.102,0.117,-0.148,384877
20260212_183758,447,0.01,-8.48,4.771,0.039,0.016,-0.189,-0.862,1.094,-10.064,1.487,0.13,0.222,-0.129,384887
20260212_183758,448,0.01,-8.419,4.826,0.005,0.052,0.047,-0.783,1.551,-10.175,1.43,0.158,0.27,-0.132,384897
20260212_183758,449,0.01,-8.611,4.836,0.221,0.04,0.228,-0.733,1.431,-10.466,1.147,0.137,0.17,-0.168,384907
20260212_183758,450,0.01,-8.704,4.851,0.461,0.007,0.14,-0.719,1.046,-10.476,0.682,0.063,-0.044,-0.205,384917
20260212_183758,451,0.01,-8.632,4.877,0.415,-0.014,-0.028,-0.739,0.784,-9.942,0.814,-0.007,-0.142,-0.188,384927
20260212_183758,452,0.01,-9.054,4.841,0.319,-0.023,-0.089,-0.775,0.765,-9.567,0.967,-0.02,-0.07,-0.138,384937
20260212_183758,453,0.01,-9.642,4.968,0.044,-0.027,-0.105,-0.792,0.669,-9.765,1.089,-0.003,0.012,-0.115,384947
20260212_183758,454,0.01,-9.936,4.674,0.315,-0.075,-0.114,-0.798,0.336,-10.038,1.26,0.033,0.101,-0.116,384957
20260212_183758,455,0.01,-10.141,4.271,-0.073,-0.072,-0.168,-0.786,-0.3,-9.869,1.266,0.068,0.142,-0.127,384967
20260212_183758,456,0.01,-10.355,4.082,0.074,-0.009,-0.156,-0.745,-0.145,-9.716,0.718,0.083,0.142,-0.127,384977
20260212_183758,457,0.01,-10.167,3.965,0.315,0.007,-0.144,-0.704,0.925,-10.11,1.133,0.135,0.194,-0.081,384987
20260212_183758,458,0.01,-9.532,3.684,0.197,-0.032,-0.196,-0.668,1.681,-10.272,1.866,0.14,0.257,-0.056,384997
20260212_183758,459,0.01,-9.162,3.516,0.246,-0.041,-0.331,-0.626,1.689,-10.464,1.911,0.116,0.246,-0.085,385007
20260212_183758,460,0.01,-8.897,3.363,0.171,-0.069,-0.465,-0.599,1.281,-10.384,1.527,0.049,0.09,-0.131,385017
20260212_183758,461,0.01,-8.682,3.418,0.392,-0.064,-0.409,-0.574,0.976,-9.971,1.216,-0.019,-0.141,-0.146,385027
20260212_183758,462,0.01,-8.773,3.741,0.688,-0.025,-0.243,-0.547,1.299,-9.99,1.143,-0.006,-0.188,-0.101,385037
20260212_183758,463,0.01,-8.941,4.052,0.593,-0.026,-0.11,-0.531,1.549,-10.051,1.178,0.009,-0.147,-0.074,385047
20260212_183758,464,0.01,-9.182,4.46,0.768,-0.045,0.001,-0.512,1.61,-10.15,0.934,0.015,-0.131,-0.076,385057
20260212_183758,465,0.01,-9.484,4.598,0.906,-0.08,0.056,-0.494,1.255,-10.236,0.692,0.042,-0.15,-0.104,385067
20260212_183758,466,0.01,-9.569,4.63,0.808,-0.101,0.049,-0.475,0.854,-10.047,0.65,0.057,-0.176,-0.117,385077
20260212_183758,467,0.01,-9.647,4.518,1.028,-0.118,0.122,-0.452,0.888,-9.861,0.555,0.075,-0.153,-0.088,385087
20260212_183758,468,0.01,-9.523,4.349,1.111,-0.12,0.11,-0.436,0.756,-9.813,1.064,0.097,-0.114,-0.053,385097
20260212_183758,469,0.01,-9.614,4.138,0.926,-0.108,-0.143,-0.429,0.425,-9.332,0.547,0.084,-0.139,-0.036,385107
20260212_183758,470,0.01,-9.582,3.886,1.262,-0.099,-0.325,-0.414,1.085,-9.606,0.313,0.102,-0.207,-0.001,385117
20260212_183758,471,0.01,-9.379,3.739,0.931,-0.093,-0.286,-0.411,1.515,-10.053,1.151,0.109,-0.195,0.053,385127
20260212_183758,472,0.01,-9.571,3.508,0.514,-0.102,-0.185,-0.392,1.198,-10.102,1.095,0.12,-0.212,0.057,385137
20260212_183758,473,0.01,-9.589,3.375,0.512,-0.089,-0.093,-0.36,0.939,-10.314,1.064,0.127,-0.23,0.035,385147
20260212_183758,474,0.01,-9.84,3.127,0.446,-0.083,-0.067,-0.315,0.44,-10.057,1.417,0.11,-0.222,0.017,385157
20260212_183758,475,0.01,-9.922,2.96,0.213,-0.064,-0.078,-0.268,0.372,-9.85,1.399,0.125,-0.164,0.024,385167
20260212_183758,476,0.01,-9.443,3.052,0.02,-0.034,-0.195,-0.243,0.541,-10.057,1.783,0.119,-0.08,0.042,385177
20260212_183758,477,0.01,-9.281,3.001,-0.028,-0.03,-0.345,-0.252,0.371,-10.134,1.933,0.085,-0.025,0.033,385187
20260212_183758,478,0.01,-9.211,2.873,-0.427,-0.04,-0.329,-0.281,0.061,-10.025,1.947,0.056,-0.011,0.009,385197
20260212_183758,479,0.01,-9.22,2.77,-0.15,-0.061,-0.257,-0.303,-0.233,-9.881,2.136,0.039,-0.001,-0.002,385207
20260212_183758,480,0.01,-9.364,2.505,-0.043,-0.044,-0.272,-0.308,-0.409,-9.835,1.886,0.048,0.011,-0.02,385217
20260212_183758,481,0.01,-9.339,2.406,0.062,0.001,-0.263,-0.319,-0.133,-9.832,1.473,0.058,-0.002,-0.042,385227
20260212_183758,482,0.01,-9.345,2.301,0.413,0.008,-0.263,-0.342,0.708,-9.986,1.529,0.07,0.035,-0.047,385237
20260212_183758,483,0.01,-9.302,2.301,0.453,-0.011,-0.264,-0.37,1.257,-10.205,1.627,0.061,0.049,-0.058,385247
20260212_183758,484,0.01,-9.185,2.327,0.486,-0.031,-0.293,-0.387,1.5,-10.264,1.333,0.035,-0.015,-0.081,385257
20260212_183758,485,0.01,-8.894,2.517,0.538,-0.046,-0.356,-0.388,1.283,-10.087,1.408,0.005,-0.133,-0.098,385267
20260212_183758,486,0.01,-8.599,2.741,0.885,-0.088,-0.31,-0.392,0.8,-9.905,1.084,-0.004,-0.264,-0.098,385277
20260212_183758,487,0.01,-8.401,2.834,0.759,-0.131,-0.239,-0.401,0.433,-9.806,1.038,-0.014,-0.33,-0.087,385287
20260212_183758,488,0.01,-8.638,3.011,0.592,-0.133,-0.173,-0.406,0.373,-9.762,1.151,0.002,-0.268,-0.055,385297
20260212_183758,489,0.01,-8.943,3.094,0.631,-0.138,-0.061,-0.428,0.542,-9.911,1.371,0.042,-0.108,-0.022,385307
20260212_183758,490,0.01,-9.243,3.18,0.896,-0.146,0.016,-0.45,0.623,-9.963,1.389,0.067,0.005,-0.026,385317
20260212_183758,491,0.01,-9.488,3.233,0.52,-0.128,0.033,-0.469,0.408,-9.988,1.524,0.093,0.063,-0.046,385327
20260212_183758,492,0.01,-9.625,3.168,0.449,-0.128,0.068,-0.489,0.196,-10.052,1.32,0.1,0.076,-0.056,385337
20260212_183758,493,0.01,-9.58,2.864,0.5,-0.16,0.041,-0.5,0.104,-9.807,1.375,0.072,0.038,-0.066,385347
20260212_183758,494,0.01,-9.8,2.618,0.701,-0.155,-0.029,-0.495,0.471,-9.636,1.436,0.068,0.05,-0.057,385357
20260212_183758,495,0.01,-10.156,2.11,0.921,-0.142,-0.096,-0.49,1.03,-9.941,1.591,0.084,0.074,-0.037,385367
20260212_183758,496,0.01,-9.464,1.901,1.065,-0.154,-0.201,-0.484,1.466,-10.183,1.786,0.092,0.062,-0.031,385377
20260212_183758,497,0.01,-9.022,2.033,1.098,-0.144,-0.346,-0.477,1.594,-10.186,1.643,0.085,0.022,-0.055,385387
20260212_183758,498,0.01,-8.788,2.371,0.896,-0.118,-0.482,-0.493,1.68,-10.174,1.452,0.061,-0.066,-0.08,385397
20260212_183758,499,0.01,-8.814,2.796,0.719,-0.086,-0.28,-0.515,1.45,-10.083,1.646,0.029,-0.143,-0.08,385407
20260212_183758,500,0.01,-9.06,2.85,0.744,-0.156,-0.136,-0.535,0.914,-9.936,1.639,0.01,-0.156,-0.053,385417
20260212_183758,501,0.01,-9.259,2.865,0.528,-0.162,-0.111,-0.549,0.348,-9.88,1.198,-0.008,-0.19,-0.046,385427
20260212_183758,502,0.01,-9.516,2.649,0.425,-0.155,-0.136,-0.57,0.129,-9.777,1.329,-0.02,-0.182,-0.047,385437
20260212_183758,503,0.01,-9.772,2.465,0.674,-0.123,-0.099,-0.581,0.189,-9.544,1.485,0.015,-0.047,-0.033,385447
20260212_183758,504,0.01,-9.744,2.161,0.788,-0.101,-0.041,-0.573,0.707,-9.771,1.53,0.082,0.082,-0.007,385457
20260212_183758,505,0.01,-9.887,1.965,0.822,-0.068,-0.035,-0.553,1.128,-10.043,1.827,0.115,0.17,0.005,385467
20260212_183758,506,0.01,-9.832,1.918,0.748,-0.034,-0.031,-0.528,1.3,-10.202,1.979,0.14,0.233,0.003,385477
20260212_183758,507,0.01,-9.726,2.076,0.854,-0.01,-0.037,-0.509,1.451,-10.281,1.909,0.111,0.206,-0.006,385487
20260212_183758,508,0.01,-9.83,2.095,0.9,-0.045,-0.066,-0.507,1.397,-10.136,1.899,0.057,0.093,-0.016,385497
20260212_183758,509,0.01,-9.685,2.296,1.016,-0.041,-0.028,-0.504,1.505,-10.056,1.551,0.022,-0.017,-0.018,385507
20260212_183758,510,0.01,-9.601,2.361,1.167,-0.048,-0.043,-0.502,1.503,-10.119,1.609,-0.017,-0.105,-0.005,385517
20260212_183758,511,0.01,-9.86,2.422,1.011,-0.049,-0.011,-0.508,1.354,-9.995,1.487,-0.055,-0.161,0.0,385527
20260212_183758,512,0.01,-10.19,2.37,0.964,-0.055,0.093,-0.509,1.073,-9.897,1.315,-0.048,-0.18,-0.003,385537
20260212_183758,513,0.01,-10.392,2.182,1.19,-0.063,0.115,-0.491,0.915,-9.965,1.231,-0.015,-0.17,0.002,385547
20260212_183758,514,0.01,-10.191,1.987,1.205,-0.053,0.042,-0.464,0.817,-9.891,1.165,0.012,-0.13,0.011,385557
20260212_183758,515,0.01,-10.135,1.872,1.211,-0.052,-0.057,-0.44,1.011,-9.894,1.303,0.041,-0.047,0.025,385567
20260212_183758,516,0.01,-10.009,1.842,1.049,-0.094,-0.139,-0.418,1.053,-9.959,1.438,0.05,0.015,0.026,385577
20260212_183758,517,0.01,-9.772,1.671,1.047,-0.122,-0.192,-0.397,1.116,-10.13,1.363,0.04,0.033,0.036,385587
20260212_183758,518,0.01,-9.797,1.717,1.171,-0.101,-0.127,-0.39,1.137,-9.965,1.601,0.011,0.002,0.044,385597
20260212_183758,519,0.01,-10.007,1.76,1.098,-0.082,-0.081,-0.395,1.047,-9.839,1.663,0.022,-0.012,0.057,385607
20260212_183758,520,0.01,-10.107,1.736,1.097,-0.089,-0.064,-0.397,0.882,-10.035,1.418,0.036,-0.038,0.064,385617
20260212_183758,521,0.01,-10.148,1.645,1.373,-0.088,-0.054,-0.386,0.761,-9.98,1.383,0.034,-0.033,0.066,385627
20260212_183758,522,0.01,-10.233,1.474,1.208,-0.074,-0.049,-0.371,0.895,-9.791,1.519,0.038,0.02,0.081,385637
20260212_183758,523,0.01,-10.117,1.317,1.009,-0.048,-0.065,-0.348,1.003,-9.949,1.498,0.051,0.041,0.086,385647
20260212_183758,524,0.01,-9.921,1.238,1.128,-0.022,-0.099,-0.324,1.046,-10.193,1.314,0.05,-0.014,0.077,385657
20260212_183758,525,0.01,-9.857,1.21,1.15,-0.021,-0.086,-0.308,1.083,-10.064,1.486,0.036,-0.046,0.074,385667
20260212_183758,526,0.01,-9.867,1.135,1.111,-0.018,-0.057,-0.295,1.001,-9.946,1.45,0.022,-0.069,0.071,385677
20260212_183758,527,0.01,-9.753,1.09,0.95,-0.024,-0.069,-0.282,0.833,-10.051,1.333,-0.006,-0.12,0.061,385687
20260212_183758,528,0.01,-9.717,1.058,1.102,-0.028,-0.079,-0.269,0.547,-9.898,1.367,-0.011,-0.151,0.059,385697
20260212_183758,529,0.01,-9.624,1.011,0.991,-0.04,-0.074,-0.267,0.54,-9.69,1.45,0.006,-0.102,0.073,385707
20260212_183758,530,0.01,-9.846,0.954,1.082,-0.05,-0.065,-0.266,0.593,-9.738,1.708,0.029,-0.039,0.086,385717
20260212_183758,531,0.01,-10.268,0.848,0.986,-0.028,0.055,-0.258,0.443,-9.878,1.613,0.064,0.001,0.094,385727
20260212_183758,532,0.01,-10.387,0.796,1.055,0.012,0.189,-0.236,0.583,-9.941,1.424,0.075,0.011,0.096,385737
20260212_183758,533,0.01,-10.416,0.743,1.239,0.031,0.137,-0.221,0.835,-10.015,1.531,0.073,0.006,0.098,385747
20260212_183758,534,0.01,-10.271,0.762,1.117,0.046,0.05,-0.198,0.937,-10.1,1.505,0.075,-0.016,0.094,385757
20260212_183758,535,0.01,-10.24,0.767,1.316,0.066,0.066,-0.162,1.056,-10.061,1.391,0.052,-0.053,0.085,385767
20260212_183758,536,0.01,-10.108,1.036,1.18,0.084,0.116,-0.123,1.011,-10.01,1.565,0.021,-0.086,0.078,385777
20260212_183758,537,0.01,-10.372,1.283,1.198,0.042,0.167,-0.09,0.672,-9.948,1.492,0.022,-0.141,0.069,385787
20260212_183758,538,0.01,-10.891,1.267,1.044,0.008,0.251,-0.046,0.586,-9.887,1.077,0.03,-0.199,0.055,385797
20260212_183758,539,0.01,-11.119,1.091,1.23,0.0,0.316,0.005,0.684,-9.9,1.348,0.046,-0.186,0.06,385807
20260212_183758,540,0.01,-11.283,0.916,0.855,0.001,0.245,0.055,0.571,-9.882,1.448,0.062,-0.12,0.075,385817
20260212_183758,541,0.01,-11.379,0.791,0.968,0.023,0.173,0.114,0.473,-10.009,1.39,0.073,-0.095,0.075,385827
20260212_183758,542,0.01,-11.263,0.645,0.87,0.039,0.116,0.17,0.494,-10.07,1.633,0.075,-0.049,0.077,385837
20260212_183758,543,0.01,-10.941,0.568,0.41,0.049,0.089,0.217,0.392,-10.002,1.875,0.072,0.002,0.073,385847
20260212_183758,544,0.01,-10.851,0.508,0.908,0.061,0.084,0.27,0.352,-10.079,1.792,0.064,-0.002,0.058,385857
20260212_183758,545,0.01,-10.705,0.564,1.04,0.067,0.067,0.309,0.348,-10.144,1.717,0.042,-0.039,0.041,385867
20260212_183758,546,0.01,-10.624,0.444,0.574,0.088,0.095,0.344,0.475,-9.977,1.743,0.024,-0.051,0.027,385877
20260212_183758,547,0.01,-10.598,0.653,0.899,0.137,0.252,0.398,0.622,-9.927,1.729,0.025,-0.059,0.02,385887
20260212_183758,548,0.01,-10.479,0.766,0.865,0.074,0.296,0.437,0.718,-10.18,1.6,0.026,-0.09,0.009,385897
20260212_183758,549,0.01,-10.628,0.767,0.481,0.039,0.238,0.473,0.593,-10.129,1.582,0.014,-0.138,-0.022,385907
20260212_183758,550,0.01,-10.836,0.743,0.36,0.057,0.29,0.516,0.481,-10.004,1.772,0.019,-0.143,-0.036,385917
20260212_183758,551,0.01,-10.915,0.786,0.666,0.03,0.363,0.564,0.358,-9.882,2.124,0.009,-0.1,-0.04,385927
20260212_183758,552,0.01,-11.23,0.615,0.662,-0.022,0.327,0.617,0.366,-9.931,1.917,0.026,-0.078,-0.037,385937
20260212_183758,553,0.01,-11.189,0.739,0.592,0.005,0.252,0.673,0.415,-10.024,2.104,0.015,-0.051,-0.048,385947
20260212_183758,554,0.01,-10.814,0.883,0.266,0.052,0.151,0.721,0.568,-10.183,1.892,0.002,-0.026,-0.057,385957
20260212_183758,555,0.01,-10.678,1.097,0.426,0.147,0.077,0.774,0.61,-10.105,1.528,-0.035,-0.026,-0.082,385967
20260212_183758,556,0.01,-10.437,1.621,0.019,0.191,0.178,0.819,0.535,-10.058,1.557,-0.061,-0.063,-0.1,385977
20260212_183758,557,0.01,-10.39,1.805,0.562,0.153,0.232,0.845,0.604,-9.982,1.719,-0.085,-0.105,-0.105,385987
20260212_183758,558,0.01,-10.361,1.827,-0.086,0.145,0.235,0.87,0.538,-9.885,1.501,-0.08,-0.082,-0.095,385997
20260212_183758,559,0.01,-10.366,1.895,0.461,0.172,0.309,0.908,0.62,-9.951,1.525,-0.065,-0.066,-0.097,386007
20260212_183758,560,0.01,-10.313,1.906,0.94,0.154,0.319,0.943,0.731,-10.034,1.472,-0.046,-0.024,-0.1,386017
20260212_183758,561,0.01,-10.166,1.815,0.278,0.115,0.299,0.964,1.022,-10.098,1.547,-0.05,-0.023,-0.107,386027
20260212_183758,562,0.01,-10.169,1.722,0.282,0.133,0.307,1.007,1.067,-10.204,1.658,-0.058,-0.067,-0.118,386037
20260212_183758,563,0.01,-9.884,1.816,-0.219,0.141,0.343,1.045,1.113,-10.014,2.065,-0.056,-0.089,-0.113,386047
20260212_183758,564,0.01,-9.825,1.803,-0.14,0.127,0.32,1.085,0.353,-9.881,1.82,-0.094,-0.112,-0.111,386057
20260212_183758,565,0.01,-9.66,2.201,0.041,0.147,0.314,1.129,0.208,-9.943,1.741,-0.101,-0.108,-0.115,386067
20260212_183758,566,0.01,-9.917,2.357,-0.144,0.145,0.303,1.153,0.434,-9.698,1.734,-0.087,-0.093,-0.118,386077
20260212_183758,567,0.01,-9.934,2.54,-0.25,0.108,0.222,1.166,0.867,-9.922,1.872,-0.094,-0.061,-0.109,386087
20260212_183758,568,0.01,-9.823,2.741,-0.555,0.11,0.188,1.17,1.131,-10.271,1.769,-0.055,0.01,-0.09,386097
20260212_183758,569,0.01,-9.836,3.01,-0.031,0.159,0.228,1.174,1.12,-10.266,1.722,-0.049,0.093,-0.096,386107
20260212_183758,570,0.01,-9.679,3.127,-0.258,0.119,0.147,1.169,0.865,-9.953,1.78,-0.113,0.038,-0.129,386117
20260212_183758,571,0.01,-9.397,3.208,-0.373,0.119,0.043,1.177,0.829,-9.897,1.662,-0.154,-0.023,-0.137,386127
20260212_183758,572,0.01,-9.272,3.217,-0.098,0.133,-0.022,1.196,0.817,-9.86,1.681,-0.138,-0.064,-0.116,386137
20260212_183758,573,0.01,-8.969,3.373,-0.123,0.153,0.033,1.22,1.094,-9.958,1.443,-0.16,-0.086,-0.092,386147
20260212_183758,574,0.01,-8.745,3.453,0.126,0.126,0.074,1.232,1.266,-10.132,1.275,-0.177,-0.061,-0.093,386157
20260212_183758,575,0.01,-8.613,3.51,-0.246,0.086,0.125,1.245,1.158,-10.04,1.129,-0.193,-0.093,-0.112,386167
20260212_183758,576,0.01,-8.748,3.668,-0.115,0.08,0.243,1.26,1.171,-10.055,1.035,-0.182,-0.145,-0.114,386177
20260212_183758,577,0.01,-8.834,3.86,-0.22,0.085,0.327,1.267,1.053,-9.943,1.437,-0.153,-0.116,-0.095,386187
20260212_183758,578,0.01,-9.176,3.973,-0.404,0.069,0.352,1.272,0.835,-9.741,1.513,-0.128,-0.074,-0.077,386197
