squat_id,percent,knee_angle_norm,hip_angle_norm,trunk_angle_norm
3.0,98.0,162.1472597868267,9.917080799403076,4.756524156355061
3.0,99.0,163.51369147316487,8.63786944398771,3.802607355833196
3.0,100.0,164.83141025622405,7.406413378453172,2.923299733962521
4.0,0.0,158.88833885131604,10.271354118439316,3.1220498400083083
4.0,1.0,154.78262238785214,13.124635212423502,4.682632122581216
4.0,2.0,150.50242794188404,16.109270050485097,6.451655245723721
4.0,3.0,146.2583992078681,19.19303954421833,8.353632575034837
4.0,4.0,142.24381837911645,22.28228085748311,10.218701152261671
4.0,5.0,138.34680132406544,25.332909126139977,12.029378212617164
4.0,6.0,134.97003253561053,28.08604578485718,13.805984012297197
4.0,7.0,131.821870309467,30.568425983267392,15.479574948016689
4.0,8.0,128.63789478737144,32.93232958926411,17.011780779065624
4.0,9.0,125.88324720797684,35.07372690360281,18.480503980868033
4.0,10.0,123.81313701848246,36.82263376961023,19.962012787703774
4.0,11.0,122.37841744176701,38.211909418605394,21.40166423961113
4.0,12.0,120.50688207213807,39.90236048852419,22.815946238726294
4.0,13.0,119.51126504112142,41.444724233062225,24.2586734760716
4.0,14.0,118.4636996471435,42.849716641577125,25.659727774959165
4.0,15.0,117.27916199311262,44.23383087214474,26.919450089553607
4.0,16.0,115.99800708807531,45.6292313781433,28.08829871221431
4.0,17.0,114.84600659074455,47.03110287040053,29.245626923014292
4.0,18.0,114.90371108796325,48.15810793727121,30.343136319228208
4.0,19.0,116.20641324140533,48.98190400268633,31.298177815893396
4.0,20.0,117.76197005838426,49.78296522931283,32.143907089203076
4.0,21.0,118.99045604172247,50.734608776698,32.93386305703027
4.0,22.0,120.03635005935718,51.692943958922555,33.62831014383069
4.0,23.0,120.5970176099851,52.556750017191675,34.197115624570976
4.0,24.0,119.42247477725556,53.68989760003195,34.6867734238183
4.0,25.0,117.26461152517467,54.95700578163164,35.17723686022223
4.0,26.0,115.10802168331368,56.28210105994722,35.68370637132072
4.0,27.0,113.17840612920062,57.53122704632864,36.20144033287326
4.0,28.0,111.42565748442927,58.86247953405927,36.81420886098757
4.0,29.0,109.97238541247803,60.16686778993026,37.51768632844895
4.0,30.0,108.59497425184679,61.454817774807424,38.25971003601464
4.0,31.0,107.76576659637684,62.473422236106444,38.9054047691763
4.0,32.0,108.32018582375468,63.159403236273114,39.55853584717517
4.0,33.0,109.75341054966631,63.72560862953514,40.25934932208593
4.0,34.0,110.86103219178614,64.33792267034619,40.87376869908887
4.0,35.0,111.84993900349932,65.02186673267636,41.458538860711926
4.0,36.0,112.19462467897473,66.00483481456381,42.074657873513075
4.0,37.0,111.89430489551472,66.98897931153891,42.78767378662513
4.0,38.0,110.77453572806387,67.95934900423454,43.36429376140368
4.0,39.0,109.64101892467124,68.88891876754587,43.95486708313527
4.0,40.0,108.04373631274207,69.95042957326051,44.47431651604646
4.0,41.0,106.12611329668806,70.8179385511115,44.92840807849909
4.0,42.0,104.18034198059348,71.75624812115659,45.36524299332252
4.0,43.0,101.64564554413036,72.88214635473938,45.78926179944728
4.0,44.0,98.94313143098002,74.12228042308529,46.23604634407708
4.0,45.0,96.54459312758448,75.41156766130295,46.74096286396214
4.0,46.0,94.403875899799,76.73828127908337,47.272953451429494
4.0,47.0,92.51864250953805,78.12320801825119,47.8043460858736
4.0,48.0,90.70182152705257,79.61931789100564,48.3678824118115
4.0,49.0,88.43693833567711,81.27015076836764,48.8510819465526
4.0,50.0,86.02010923338652,83.10618557282771,49.40384936360296
4.0,51.0,83.28673671661568,84.7146380346007,49.80392663410871
4.0,52.0,80.967507819472,86.51370159970465,50.13588455511878
4.0,53.0,78.5231416584954,88.01404800519829,50.351457648526264
4.0,54.0,76.27588356481287,89.34060875177948,50.55941336839878
4.0,55.0,74.40661349210322,90.29028778410007,50.67792925926055
4.0,56.0,72.99814460818845,90.95572799230334,50.76689042495068
4.0,57.0,72.15860945986108,91.25928415153348,50.91724522480761
4.0,58.0,71.79311705409025,91.27195847407299,51.142853078881046
4.0,59.0,71.60968332540872,91.28099439411032,51.38912050778293
4.0,60.0,71.41903541048137,91.31138532264755,51.597916324851624
4.0,61.0,71.2608209119363,91.41776166925737,51.79950072674231
4.0,62.0,71.15528467435432,91.55302114379886,51.99920860216122
4.0,63.0,70.92025895761516,91.76053077974954,52.115382285726824
4.0,64.0,70.61393859964242,91.9568307100975,52.1749862494212
4.0,65.0,70.43192484787451,91.96933863874744,52.25545876908537
4.0,66.0,70.2212474871294,91.75652504385779,52.25004263764579
4.0,67.0,69.90575819516518,91.52091841107138,52.192914411446246
4.0,68.0,69.65262598770279,91.22696276179956,52.15312625871919
4.0,69.0,69.50890338532376,90.95933360254413,52.06307214127705
4.0,70.0,69.54393315110596,90.693827929091,51.85589717745326
4.0,71.0,69.99918281021098,90.22700095619089,51.5328927442038
4.0,72.0,70.97619248497152,89.50105784849231,51.10315574180787
4.0,73.0,72.35875379769115,88.60479911806479,50.57800644184235
