frame,time,squat_id,state,phase,knee_angle,hip_angle,trunk_angle,dtheta,phase_new,phase_percent_new
467,15.582,,STANDING,END,173.48286777740233,0.4628424494070892,4.404783893712472,-3.5308785726488168,STABLE,
468,15.615,,STANDING,END,173.36189876840064,0.3509698350052367,4.284954120419036,-3.6290702700509314,STABLE,
469,15.648,,STANDING,END,173.21412426946716,0.3198291518185474,4.051489995286656,-4.433234968004172,STABLE,
470,15.682,,STANDING,END,172.93153060599272,0.4623141440331818,3.7189101150534727,-8.477809904233311,DESCENT,
471,15.715,,STANDING,END,172.31125023343785,0.933826244358675,3.129590848762073,-18.6084111766462,DESCENT,
472,15.749,,STANDING,END,171.00789414243522,1.8321731590336023,2.338032080963365,-39.1006827300788,DESCENT,
473,15.782,,STANDING,END,169.18626729570457,3.202239320307552,1.7603516682554907,-54.64880540191956,DESCENT,
474,15.815,,STANDING,END,166.56731940002604,5.085118175793147,1.6436597816619476,-78.56843687035592,DESCENT,
475,15.849,,STANDING,END,163.12488973253636,7.438291144690933,2.050509444620414,-103.2728900246903,DESCENT,
476,15.882,4.0,DESCENDING,START,158.88833885131604,10.271354118439316,3.1220498400083083,-127.09652643660974,DESCENT,0.0
477,15.915,4.0,DESCENDING,START,154.475027994824,13.338398942591647,4.79954871052639,-132.3993256947614,DESCENT,1.0749185667752266
478,15.949,4.0,DESCENDING,START,149.71909835398037,16.655639001337327,6.77742273153728,-142.67788922530855,DESCENT,2.182410423452773
479,15.982,4.0,DESCENDING,START,145.16917517383283,19.99166361946769,8.849730493904563,-136.49769540442634,DESCENT,3.2573289902279994
480,16.016,4.0,DESCENDING,START,140.80680100627353,23.40749634282384,10.89117796689313,-130.87122502677886,DESCENT,4.364820846905488
481,16.049,4.0,DESCENDING,START,136.64372462099848,26.66588720689717,12.81736299811834,-124.89229155825143,DESCENT,5.439739413680772
482,16.082,4.0,DESCENDING,START,133.4325712013587,29.390610059960032,14.714135874159206,-96.33460258919314,DESCENT,6.5146579804560565
483,16.116,4.0,DESCENDING,START,129.7571463473775,32.07824371046013,16.460775371552174,-110.26274561943637,DESCENT,7.622149837133545
484,16.149,4.0,DESCENDING,START,126.57306863356708,34.507970779471506,18.02829075499565,-95.52233141431273,DESCENT,8.69706840390883
485,16.182,4.0,DESCENDING,START,124.1253151879242,36.51549251026008,19.63291833067192,-73.43260336928623,DESCENT,9.771986970683997
486,16.216,4.0,DESCENDING,START,122.60902122206453,38.00732148424634,21.23137712196931,-45.488818975790224,DESCENT,10.879478827361602
487,16.249,4.0,DESCENDING,START,120.55228480319424,39.83202468258428,22.75015411715349,-61.702092566108604,DESCENT,11.95439739413677
488,16.282,4.0,DESCENDING,START,119.48207757115676,41.48994010830927,24.30096841136837,-32.10621696112426,DESCENT,13.029315960912054
489,16.316,4.0,DESCENDING,START,118.32016987261818,43.04136299861483,25.851230772512185,-34.85723095615754,DESCENT,14.136807817589544
490,16.349,4.0,DESCENDING,START,117.0238204377622,44.52632299206717,27.18146614845056,-38.8904830456795,DESCENT,15.211726384364827
491,16.383,4.0,DESCENDING,START,115.58259507043356,46.0758636997774,28.45552842811861,-43.236761019859244,DESCENT,16.319218241042314
492,16.416,4.0,DESCENDING,START,114.41956062881935,47.58413607444549,29.70305236742757,-34.89103324842603,DESCENT,17.3941368078176
493,16.449,4.0,DESCENDING,START,115.27853724988115,48.60247325042667,30.83868518513844,25.769298631853985,BOTTOM,18.469055374592884
494,16.483,4.0,DESCENDING,START,117.21398410336728,49.3939238993119,31.79713607137583,58.06340560458381,ASCENT,19.576547231270375
495,16.516,4.0,DESCENDING,START,118.60502537379496,50.38149035239114,32.67740096278342,41.73123811283034,ASCENT,20.651465798045542
496,16.549,4.0,DESCENDING,START,119.79373677955252,51.47054717501965,33.468358823544634,35.66134217272676,ASCENT,21.726384364820827
497,16.583,4.0,DESCENDING,START,120.77574291209508,52.37072463367417,34.11578083422623,29.460183976276966,ASCENT,22.833876221498315
498,16.616,4.0,DESCENDING,START,119.6192850749132,53.57441829172825,34.642064771750924,-34.69373511545669,DESCENT,23.9087947882736
499,16.649,4.0,DESCENDING,START,117.29973513823424,54.93542442530732,35.1689881711164,-69.5864981003686,DESCENT,24.983713355048884
500,16.683,4.0,DESCENDING,START,114.91132945017982,56.40295665536361,35.729899030313405,-71.65217064163258,DESCENT,26.091205211726372
501,16.716,4.0,DESCENDING,START,112.86163519955922,57.7374700210212,36.28763605484658,-61.49082751861812,DESCENT,27.166123778501657
502,16.75,4.0,DESCENDING,START,110.95447729665224,59.231623280524886,36.986990563002585,-57.214737087209215,DESCENT,28.273615635179144
503,16.783,4.0,DESCENDING,START,109.5011574680536,60.6156173975822,37.77232510379768,-43.59959485795912,DESCENT,29.34853420195443
504,16.816,4.0,DESCENDING,START,108.0059551613124,62.00029802000379,38.57651024195565,-44.85606920223617,DESCENT,30.423452768729597
505,16.85,4.0,DESCENDING,START,107.5445759970294,62.9091241978281,39.208285040006615,-13.841374928490069,DESCENT,31.530944625407205
506,16.883,4.0,DESCENDING,START,109.32201518327486,63.482680327597926,40.0109431397679,53.32317558736378,BOTTOM,32.60586319218237
507,16.916,4.0,DESCENDING,START,110.49854800070602,64.14521206015391,40.68841454608976,35.29598452293499,ASCENT,33.68078175895766
508,16.95,4.0,DESCENDING,START,111.75614621465743,64.81379989143325,41.33147997486216,37.72794641854233,ASCENT,34.78827361563515
509,16.983,4.0,DESCENDING,START,112.23232498877772,65.87013923928279,41.97654816456088,14.285363223608556,ASCENT,35.86319218241042
510,17.017,4.0,DESCENDING,START,111.92713200465826,66.96053199155759,42.7707696179834,-9.155789523583735,DESCENT,36.970684039087914
511,17.05,4.0,DESCENDING,START,110.72347133606284,68.00360039087214,43.39058913484636,-36.10982005786255,DESCENT,38.0456026058632
512,17.083,4.0,DESCENDING,START,109.50432698193586,69.0007166512896,44.026124025410624,-36.57433062380946,DESCENT,39.12052117263837
513,17.117,4.0,DESCENDING,START,107.66506465776592,70.19665144191963,44.59051456917426,-55.177869725098105,DESCENT,40.228013029315974
514,17.15,4.0,DESCENDING,START,105.52222099044243,71.06173475851585,45.06099920241134,-64.2853100197047,DESCENT,41.30293159609114
515,17.183,4.0,DESCENDING,START,103.45296831170351,72.13271330838234,45.53016018839584,-62.077580362167595,DESCENT,42.37785016286642
516,17.217,4.0,DESCENDING,START,100.23574453696617,73.46678260556232,45.99138818712613,-96.51671324212046,DESCENT,43.485342019543914
517,17.25,4.0,DESCENDING,START,97.53598298648896,74.83586032570514,46.50238307189707,-80.99284651431617,DESCENT,44.5602605863192
518,17.283,4.0,DESCENDING,START,95.11258555361135,76.2431449238331,47.08557811916723,-72.70192298632821,DESCENT,45.635179153094484
519,17.317,4.0,DESCENDING,START,92.96114553310956,77.74623743084287,47.654396092106246,-64.54320061505385,DESCENT,46.742671009771975
520,17.35,4.0,DESCENDING,START,91.11271518148176,79.32092469470041,48.28076948379265,-55.45291054883393,DESCENT,47.817589576547256
521,17.384,4.0,BOTTOM,BOTTOM,88.61800370816147,81.132597672268,48.80966940390712,-74.84134419960881,DESCENT,48.92508143322474
522,17.417,4.0,BOTTOM,BOTTOM,86.02010923338642,83.1061855728278,49.40384936360298,-77.93683424325138,DESCENT,50.000000000000036
523,17.45,4.0,BOTTOM,BOTTOM,83.08195636519648,84.83514098776277,49.83389984981434,-88.14458604569836,DESCENT,51.074918566775196
524,17.484,4.0,BOTTOM,BOTTOM,80.5505743034136,86.84468538234111,50.195430835037975,-75.94146185348635,DESCENT,52.182410423452794
525,17.517,4.0,BOTTOM,BOTTOM,77.8850254077045,88.38209440840828,50.40056568942496,-79.96646687127281,DESCENT,53.25732899022797
526,17.55,4.0,BOTTOM,BOTTOM,75.55600431930877,89.76941780012974,50.63047680372917,-69.87063265187203,DESCENT,54.33224755700326
527,17.584,4.0,BOTTOM,BOTTOM,73.64969758150451,90.63329972476342,50.70917843729342,-57.189202134127726,DESCENT,55.43973941368074
528,17.617,4.0,BOTTOM,BOTTOM,72.39962501642141,91.25191209853186,50.819904925240486,-37.502176952493045,DESCENT,56.51465798045603
529,17.65,4.0,BOTTOM,BOTTOM,71.8658321730328,91.26823946424015,51.03549082361061,-16.013785301658316,DESCENT,57.58957654723119
530,17.684,4.0,BOTTOM,BOTTOM,71.66961677271163,91.27827488759858,51.32519849656256,-5.886462009634954,DESCENT,58.6970684039088
531,17.717,4.0,BOTTOM,BOTTOM,71.45694970163679,91.28792474941444,51.55201853637677,-6.380012132245412,DESCENT,59.77198697068397
532,17.751,4.0,BOTTOM,BOTTOM,71.27279457316767,91.40187610511808,51.77495065182601,-5.524653854073449,DESCENT,60.87947882736158
533,17.784,4.0,BOTTOM,BOTTOM,71.1660024594825,91.54355816365778,51.99391077945789,-3.2037634105552115,STABLE,61.95439739413674
534,17.817,4.0,BOTTOM,BOTTOM,70.91336895288991,91.76661412412594,52.11878802889324,-7.579005197777633,DESCENT,63.02931596091202
535,17.851,4.0,BOTTOM,BOTTOM,70.57173700623173,91.98363975912704,52.18290680399225,-10.248958399745476,DESCENT,64.13680781758951
536,17.884,4.0,BOTTOM,BOTTOM,70.39763129959822,91.96583081676754,52.27325453410821,-5.22317119900535,DESCENT,65.2117263843648
537,17.917,4.0,BOTTOM,BOTTOM,70.15710791895893,91.6804138537088,52.241601948023096,-7.215701419178657,DESCENT,66.28664495114009
538,17.951,4.0,BOTTOM,BOTTOM,69.76688460348005,91.43279535828997,52.16601399169374,-11.706699464366324,DESCENT,67.39413680781757
539,17.984,4.0,BOTTOM,BOTTOM,69.56416770452039,91.06760849354892,52.14314865899696,-6.081506968789938,DESCENT,68.46905537459286
540,18.018,4.0,BOTTOM,BOTTOM,69.44889243748447,90.84175902764936,51.97611788583886,-3.458258011077362,STABLE,69.57654723127035
541,18.051,4.0,ASCENDING,ASCENT,69.69014963360054,90.46624162361664,51.67094224147544,7.237715883481997,BOTTOM,70.6514657980455
542,18.084,4.0,ASCENDING,ASCENT,70.64324260819326,89.72839657454674,51.24518210970321,28.59278923778163,ASCENT,71.72638436482079
543,18.118,4.0,ASCENDING,ASCENT,71.99089687134305,88.80821601670763,50.670313477746014,40.42962789449376,ASCENT,72.83387622149829
544,18.151,4.0,ASCENDING,ASCENT,74.37114757124135,87.49198902548986,50.073032657193146,71.40752099694893,ASCENT,73.90879478827357
545,18.184,4.0,ASCENDING,ASCENT,77.75262702127888,85.25367111922657,49.325179764844734,101.44438350112594,ASCENT,74.98371335504885
546,18.218,4.0,ASCENDING,ASCENT,81.88790757689553,82.44050579244728,48.50082875031107,124.05841666849938,ASCENT,76.09120521172635
547,18.251,4.0,ASCENDING,ASCENT,86.22126603857873,79.51121161608634,47.44950485411132,130.00075385049612,ASCENT,77.16612377850163
548,18.284,4.0,ASCENDING,ASCENT,91.93346167689636,75.7856753601298,46.426776106285686,171.36586914952872,ASCENT,78.2410423452768
549,18.318,4.0,ASCENDING,ASCENT,96.46589586114104,72.67050892274209,45.174911321505945,135.97302552734035,ASCENT,79.34853420195441
550,18.351,4.0,ASCENDING,ASCENT,100.42291952373564,69.48184845955448,43.86608374765068,118.71070987783824,ASCENT,80.42345276872956
551,18.385,4.0,ASCENDING,ASCENT,103.94154088817106,66.36769133879297,42.35683422071717,105.55864093306255,ASCENT,81.53094462540717
552,18.418,4.0,ASCENDING,ASCENT,107.018464527747,63.367910030905385,41.00633625096536,92.30770918727814,ASCENT,82.60586319218234
553,18.451,4.0,ASCENDING,ASCENT,109.48793733667604,60.55226849480388,39.41931722041557,74.08418426787122,ASCENT,83.68078175895762
554,18.485,4.0,ASCENDING,ASCENT,112.45298194795043,56.91925551688813,37.57263543316537,88.9513383382318,ASCENT,84.7882736156351
555,18.518,4.0,ASCENDING,ASCENT,115.4442222404073,53.534546897604045,35.64283916641322,89.73720877370596,ASCENT,85.8631921824104
556,18.551,4.0,ASCENDING,ASCENT,118.2967488607832,50.11984236384682,33.56757929522695,85.57579861127692,ASCENT,86.93811074918557
557,18.585,4.0,ASCENDING,ASCENT,121.7342368353774,46.33102186231106,31.1959395667953,103.12463923782616,ASCENT,88.04560260586317
558,18.618,4.0,ASCENDING,ASCENT,125.25914688927357,42.43014657913628,28.589352485689894,105.74730161688493,ASCENT,89.12052117263835
559,18.651,4.0,ASCENDING,ASCENT,129.3705102592373,38.393926931624335,25.85731876215332,123.34090109891221,ASCENT,90.19543973941363
560,18.685,4.0,ASCENDING,ASCENT,133.60428632322845,34.55068077266012,22.904128965452504,127.01328191973431,ASCENT,91.30293159609111
561,18.718,4.0,ASCENDING,ASCENT,138.15751920556264,30.667538747487203,19.73629015664839,136.59698647002557,ASCENT,92.3778501628664
562,18.752,4.0,ASCENDING,ASCENT,142.41959973074717,26.962790371453064,16.653045757203436,127.86241575553589,ASCENT,93.48534201954388
563,18.785,4.0,ASCENDING,ASCENT,146.23604995688345,23.60272503022108,13.79996269652518,114.49350678408848,ASCENT,94.56026058631917
564,18.818,4.0,ASCENDING,ASCENT,149.6464403233871,20.437390078826898,11.10509564550071,102.31171099510988,ASCENT,95.63517915309446
565,18.852,4.0,ASCENDING,ASCENT,153.09097208056306,17.229591663618457,8.629433877130566,103.33595271527855,ASCENT,96.74267100977194
566,18.885,4.0,ASCENDING,ASCENT,156.4054492710414,14.20662403779644,6.431208878481831,99.43431571434985,ASCENT,97.81758957654722
567,18.918,4.0,ASCENDING,ASCENT,159.95891017776165,11.241793317648344,4.306914202810609,106.60382720160783,ASCENT,98.8925081433224
568,18.952,4.0,ASCENDING,ASCENT,163.15547688835807,8.36950372424045,2.885047703767087,95.89700131789243,ASCENT,100.0
569,18.985,,STANDING,END,166.3257031294499,5.726016644988954,2.203597394409821,95.10678723275475,ASCENT,
570,19.019,,STANDING,END,169.1348660719857,3.559050116537212,1.9619901083066609,84.2748882760742,ASCENT,
571,19.052,,STANDING,END,171.22902054303285,1.9852484430084945,2.2929770701000214,62.82463413141443,ASCENT,
572,19.085,,STANDING,END,172.43904087755354,0.940275407552271,3.0380044765111087,36.300610035620764,ASCENT,
573,19.119,,STANDING,END,173.66256014869208,0.5481541536973736,3.556561603710145,36.70557813415627,ASCENT,
574,19.152,,STANDING,END,174.54888574161606,0.6508976301305328,3.915108565405582,26.58976778771944,ASCENT,
575,19.185,,STANDING,END,175.13256601801535,0.8857260623565075,4.287301737671687,17.510408291978763,ASCENT,
576,19.219,,STANDING,END,175.6771962713915,1.1645956882613882,4.550477500263883,16.338907601284234,ASCENT,
577,19.252,,STANDING,END,176.1761057824765,1.5023574636693218,4.761973359428049,14.967285332550091,ASCENT,
578,19.285,,STANDING,END,176.33595527157254,1.7687407300972808,4.968880555522575,4.7954846728814005,STABLE,
579,19.319,,STANDING,END,176.41866157085042,1.9438033706179825,5.108750798894911,2.481188978336206,STABLE,
580,19.352,,STANDING,END,176.57018264155835,2.162327505336457,5.270842182222056,4.5456321212378725,STABLE,
581,19.386,,STANDING,END,176.78700006155208,2.419339439589808,5.461366620799839,6.504522599811935,ASCENT,
582,19.419,,STANDING,END,176.9951797265703,2.6675631007510745,5.647410032834344,6.2453899505470645,ASCENT,
583,19.452,,STANDING,END,177.14242903917318,2.8299830605585923,5.768385153302108,4.417479378086,STABLE,
584,19.486,,STANDING,END,177.22786396522176,2.937330419848114,5.849483119008015,2.5630477814573283,STABLE,
585,19.519,,STANDING,END,177.2130630396233,2.9626995468461663,5.875368573991087,-0.4440277679535143,STABLE,
586,19.552,,STANDING,END,176.93610021290536,2.875072399826673,5.848598528771811,-8.308884801538454,DESCENT,
587,19.586,,STANDING,END,176.437281382461,2.6899466687416007,5.771012202518756,-14.964564913330491,DESCENT,
588,19.619,,STANDING,END,175.61517032646745,2.346472207523203,5.592786593886594,-24.663331679806788,DESCENT,
589,19.652,,STANDING,END,174.57203466459663,1.8513155031966877,5.297908254594061,-31.294069856124622,DESCENT,
590,19.686,,STANDING,END,172.7326860512498,1.5958044956358894,4.750289720694775,-55.18045840040486,DESCENT,
591,19.719,,STANDING,END,170.58058172411586,1.798115368172425,3.984308213087042,-64.56312981401823,DESCENT,
592,19.753,,STANDING,END,168.0166334284248,2.564878966756769,2.9822552081678118,-76.91844887073188,DESCENT,
593,19.786,,STANDING,END,164.59694265369353,4.14062541207508,2.244893082747159,-102.59072324193795,DESCENT,
594,19.819,,STANDING,END,160.86300784139956,6.255646010586652,1.8950319592802425,-112.018044368819,DESCENT,
595,19.853,5.0,DESCENDING,START,156.71878005793536,8.855460743406931,2.140336561298965,-124.32683350392608,DESCENT,0.0
596,19.886,5.0,DESCENDING,START,151.76794564386552,11.938322647938222,3.077955439950901,-148.52503242209536,DESCENT,1.5699333967648788
597,19.919,5.0,DESCENDING,START,146.70161226254552,15.302930754761906,4.870269196242525,-151.99000143959978,DESCENT,3.139866793529926
598,19.953,5.0,DESCENDING,START,141.9607921514136,18.7859240492042,7.158328477712871,-142.2246033339573,DESCENT,4.757373929590772
599,19.986,5.0,DESCENDING,START,136.66955139679402,22.70335170734426,9.785279839282556,-158.7372226385878,DESCENT,6.327307326355819
600,20.02,5.0,DESCENDING,START,131.56590423860231,26.61463082558885,12.596827913055822,-153.10941474575117,DESCENT,7.944814462416665
601,20.053,5.0,DESCENDING,START,126.74226542353536,30.371217187447492,15.404722289901349,-144.7091644520087,DESCENT,9.514747859181712
602,20.086,5.0,DESCENDING,START,123.03662470335048,33.77014669067901,17.982319368697315,-111.16922160554623,DESCENT,11.08468125594659
603,20.12,5.0,DESCENDING,START,119.8034992221925,36.79110608909462,20.183106450010943,-96.99376443473952,DESCENT,12.702188392007605
604,20.153,5.0,DESCENDING,START,116.95668407518328,39.498850711070816,22.077126787108345,-85.40445441027671,DESCENT,14.272121788772484
605,20.186,5.0,DESCENDING,START,114.83784742486334,41.8100344685143,23.71757775013733,-63.56509950959804,DESCENT,15.842055185537532
606,20.22,5.0,DESCENDING,START,113.5755486476214,43.63353886017829,25.1393749912222,-37.868963317258135,DESCENT,17.459562321598376
607,20.253,5.0,DESCENDING,START,111.49721601065286,45.36179311755678,26.481436460908697,-62.34997910905619,DESCENT,19.029495718363425
608,20.286,5.0,DESCENDING,START,109.61430477949853,46.876844680224586,27.69904705414024,-56.48733693463015,DESCENT,20.599429115128473
609,20.32,5.0,DESCENDING,START,108.22328671360576,48.20223144706335,28.806573918824096,-41.73054197678297,DESCENT,22.216936251189317
610,20.353,5.0,DESCENDING,START,106.89287510223735,49.76410680561787,29.91170936074294,-39.91234834105214,DESCENT,23.786869647954365
611,20.387,5.0,DESCENDING,START,105.63742511568492,51.34457410626369,31.05238502244833,-37.66349959657305,DESCENT,25.40437678401521
612,20.42,5.0,DESCENDING,START,104.48308750898404,53.10312073992613,32.11484165861783,-34.63012820102634,DESCENT,26.974310180780257
613,20.453,5.0,DESCENDING,START,103.32670660103842,54.934444565477655,33.25689648034555,-34.69142723836853,DESCENT,28.544243577545135
614,20.487,5.0,DESCENDING,START,101.9059090072002,57.038973479154535,34.38034703727319,-42.623927815146914,DESCENT,30.161750713605983
615,20.52,5.0,DESCENDING,START,100.52684838995025,59.20421150497178,35.61640554810039,-41.37181851749844,DESCENT,31.731684110371035
616,20.553,5.0,DESCENDING,START,99.27519197729984,61.6653696712016,36.95172791007359,-37.54969237951215,DESCENT,33.30161750713608
617,20.587,5.0,DESCENDING,START,98.00935778380052,64.0564273085457,38.24084878474224,-37.97502580497948,DESCENT,34.91912464319692
618,20.62,5.0,DESCENDING,START,98.64537450642496,66.86637973253353,39.58663051913963,19.080501678732986,BOTTOM,36.48905803996197
619,20.653,5.0,DESCENDING,START,98.7373576394182,69.25083658267012,40.8839222405082,2.759493989797477,STABLE,38.05899143672685
620,20.687,5.0,DESCENDING,START,98.9957928266865,71.01380822890307,42.23737894038603,7.753055618048705,ASCENT,39.676498572787864
621,20.72,5.0,DESCENDING,START,98.08211881628684,72.45156451919118,43.36134407768318,-27.410220311989804,DESCENT,41.246431969552745
622,20.754,5.0,DESCENDING,START,96.68584818996376,73.87536457062845,44.45390324473287,-41.888118789692186,DESCENT,42.86393910561376
623,20.787,5.0,DESCENDING,START,93.59173324425385,74.56013455678209,45.35901456081791,-92.82344837129756,DESCENT,44.433872502378634
624,20.82,5.0,DESCENDING,START,91.40331826446352,75.24494887619231,46.2227361187641,-65.6524493937097,DESCENT,46.003805899143686
625,20.854,5.0,BOTTOM,BOTTOM,89.29075086050153,75.75518506158015,46.737416798469816,-63.377022118859685,DESCENT,47.62131303520453
626,20.887,5.0,BOTTOM,BOTTOM,88.66899608564668,76.05746552480971,47.17547052573289,-18.652643245645493,DESCENT,49.191246431969574
627,20.92,5.0,ASCENDING,ASCENT,88.70408746297916,76.16261211458617,47.628369697822855,1.0527413199743307,BOTTOM,50.761179828734626
628,20.954,5.0,ASCENDING,ASCENT,88.71471022365702,76.46279094843688,48.153504888909616,0.3186828203358516,STABLE,52.37868696479547
629,20.987,5.0,ASCENDING,ASCENT,88.71437725679469,76.64901181245129,48.69660729383093,-0.009989005869925904,STABLE,53.94862036156035
630,21.021,5.0,ASCENDING,ASCENT,88.72418146695308,77.04960851740846,49.10537933869874,0.29412630475178503,BOTTOM,55.566127497621366
631,21.054,5.0,ASCENDING,ASCENT,88.47531630887718,77.50216593601404,49.50970716493548,-7.4659547422770345,DESCENT,57.13606089438624
632,21.087,5.0,ASCENDING,ASCENT,88.41112086028718,77.80964233477819,49.75519289703151,-1.9258634576999611,STABLE,58.705994291151285
633,21.121,5.0,ASCENDING,ASCENT,88.41206460607017,77.99293772438043,49.72607904567612,0.028312373489711717,BOTTOM,60.323501427212136
634,21.154,5.0,ASCENDING,ASCENT,88.98273410776245,77.62981937349525,49.50983520457971,17.12008505076838,ASCENT,61.89343482397718
635,21.187,5.0,ASCENDING,ASCENT,89.97728996613452,76.84212546668806,49.13853579111879,29.836675751162005,ASCENT,63.46336822074223
636,21.221,5.0,ASCENDING,ASCENT,91.37844432277484,75.54482620621805,48.477405966765616,42.03463069920957,ASCENT,65.08087535680308
637,21.254,5.0,ASCENDING,ASCENT,94.00044292398744,73.78451957947601,47.402716618618754,78.65995803637787,ASCENT,66.65080875356813
638,21.287,5.0,ASCENDING,ASCENT,97.63482065009958,71.53576820737919,46.03610832527842,109.03133178336446,ASCENT,68.220742150333
639,21.321,5.0,ASCENDING,ASCENT,101.83743192993276,68.9982037082576,44.430124062187325,126.07833839499534,ASCENT,69.83824928639402
640,21.354,5.0,ASCENDING,ASCENT,105.9575811886124,66.2218140757518,42.675601730500645,123.60447776038896,ASCENT,71.4081826831589
641,21.388,5.0,ASCENDING,ASCENT,109.91495774619275,63.35753932942815,40.88526594652268,118.72129672741082,ASCENT,73.0256898192199
642,21.421,5.0,ASCENDING,ASCENT,113.0168534222166,60.25715336278243,39.18104830648648,93.05687028071532,ASCENT,74.59562321598479
643,21.454,5.0,ASCENDING,ASCENT,114.8943588911641,56.97984838987188,37.40187868632224,56.325164068425124,ASCENT,76.16555661274984
644,21.488,5.0,ASCENDING,ASCENT,115.72669582329956,54.018710241589176,35.5176521728565,24.970107964063857,ASCENT,77.78306374881068
645,21.521,5.0,ASCENDING,ASCENT,116.7562232490584,50.978641300086096,33.63948282611236,30.885822772764868,ASCENT,79.35299714557573
646,21.554,5.0,ASCENDING,ASCENT,118.20655940913386,47.80720289378173,31.7346105156138,43.510084802263975,ASCENT,80.92293054234061
647,21.588,5.0,ASCENDING,ASCENT,120.38570301701282,44.50458109203934,29.76449968095548,65.37430823636868,ASCENT,82.54043767840162
648,21.621,5.0,ASCENDING,ASCENT,123.26476257430006,41.29990253441497,27.671925030528048,86.37178671861747,ASCENT,84.1103710751665
649,21.654,5.0,ASCENDING,ASCENT,126.9492537233476,37.9170412413675,25.521725021649004,110.53473447142593,ASCENT,85.68030447193155
650,21.688,5.0,ASCENDING,ASCENT,130.64994390994772,34.73973777648328,23.15926642640312,111.02070559800381,ASCENT,87.29781160799239
651,21.721,5.0,ASCENDING,ASCENT,134.63482947152812,31.522617065813773,20.58554145808897,119.54656684741195,ASCENT,88.86774500475744
652,21.755,5.0,ASCENDING,ASCENT,138.8431368505342,28.22482740606091,17.787807949582522,126.24922137018217,ASCENT,90.48525214081829
653,21.788,5.0,ASCENDING,ASCENT,142.95993482905686,24.89786721255903,15.067838632081711,123.50393935568007,ASCENT,92.05518553758334
654,21.821,5.0,ASCENDING,ASCENT,147.43232469631,21.50857537216019,12.422421727621623,134.17169601759383,ASCENT,93.62511893434838
655,21.855,5.0,ASCENDING,ASCENT,151.95036013537091,18.0381422436579,9.864102337267957,135.54106317182772,ASCENT,95.24262607040923
656,21.888,5.0,ASCENDING,ASCENT,156.23050859193705,14.62788354724069,7.312672265411386,128.40445369698415,ASCENT,96.81255946717428
657,21.921,5.0,ASCENDING,ASCENT,160.22213941249944,11.393433846495086,5.049472966406924,119.74892461687176,ASCENT,98.38249286393915
658,21.955,5.0,ASCENDING,ASCENT,163.8877534925014,8.521701619511324,3.2286225354818656,109.96842240005833,ASCENT,100.0
659,21.988,,STANDING,END,166.87220333130364,5.993963589983446,2.068721908165764,89.53349516406746,ASCENT,
660,22.022,,STANDING,END,169.32288959216515,3.885397441307873,1.571969469534583,73.5205878258455,ASCENT,
661,22.055,,STANDING,END,171.11207355701563,2.307848079480677,1.6989744336786288,53.6755189455144,ASCENT,
662,22.088,,STANDING,END,171.9380164930018,1.3730431185868792,2.233845047867974,24.77828807958531,ASCENT,
663,22.122,,STANDING,END,172.6448970443547,0.6772945300793993,2.8843271046868413,21.206416540586872,ASCENT,
664,22.155,,STANDING,END,172.9184798580294,0.3402541358041834,3.2970167972750097,8.207484410240795,ASCENT,
665,22.188,,STANDING,END,173.17172119650806,0.1897908701458449,3.5049215994582807,7.597240154359781,ASCENT,
666,22.222,,STANDING,END,173.43442048309208,0.2867426816107364,3.701482393494382,7.880978597520709,ASCENT,
667,22.255,,STANDING,END,173.6421221852618,0.4500329534940874,3.890574716760184,6.231051065091435,ASCENT,
668,22.288,,STANDING,END,173.8295249098595,0.5901470437086286,4.018535707255522,5.622081737930671,ASCENT,
669,22.322,,STANDING,END,173.97498887526794,0.7169856943536762,4.128016196592667,4.363918962253592,STABLE,
670,22.355,,STANDING,END,174.05014652480492,0.824243943679203,4.237395433479076,2.2547294861092837,STABLE,
671,22.389,,STANDING,END,174.01508277316867,0.8048893042659483,4.237667749518716,-1.0519125490873193,STABLE,
672,22.422,,STANDING,END,174.1049592842581,0.7866696150870655,4.19379964465503,2.696295332682439,BOTTOM,
673,22.455,,STANDING,END,174.18887038443637,0.7618724095126159,4.1353847251698745,2.517333005348519,STABLE,
674,22.489,,STANDING,END,174.29027601677137,0.7415706365164143,4.066895840045408,3.0421689700500565,STABLE,
675,22.522,,STANDING,END,174.4387301860228,0.7291199868953749,3.9846549586934,4.4536250775431085,STABLE,
676,22.555,,STANDING,END,174.5454722456945,0.6782404099216491,3.839992656732944,3.202261790150658,STABLE,
677,22.589,,STANDING,END,174.38218154145753,0.5375956775953524,3.658575904414384,-4.898721127109127,STABLE,
678,22.622,,STANDING,END,174.1722726279889,0.4613163210250445,3.3635133585147514,-6.297267404059141,DESCENT,
679,22.655,,STANDING,END,173.81113150083792,0.5363713635822748,2.9401736775114364,-10.83423381452917,DESCENT,
680,22.689,,STANDING,END,173.03485766995294,0.8557074758941459,2.3233987933345586,-23.288214926549244,DESCENT,
681,22.722,,STANDING,END,172.00321682552288,1.601649007059823,1.8877164216075892,-30.949225332901733,DESCENT,
682,22.756,,STANDING,END,170.45049650630654,2.923811918279827,1.8660874601552495,-46.58160957649045,DESCENT,
683,22.789,,STANDING,END,168.23820754939896,4.737432023718107,2.334002907651089,-66.36866870722713,DESCENT,
684,22.822,,STANDING,END,164.8807719066872,7.15276859596828,3.3405660431579705,-100.72306928135333,DESCENT,
